time,x,y,x_tilt,y_tilt,pressure
42219173,612,357,-30,0,-0.218369
42219178,612,357,-30,0,-0.215927
42219184,613,357,-30,0,-0.212021
42219189,613,357,-30,0,-0.210556
42219194,613,357,-30,0,-0.211044
42219200,614,357,-30,0,-0.212997
42219205,614,357,-30,0,-0.216904
42219209,614,357,-30,0,-0.218369
42219214,614,357,-30,0,-0.215439
42219220,615,357,-30,0,-0.212509
42219224,615,357,-30,0,-0.211533
42219229,615,357,-30,0,-0.211533
42219235,615,357,-30,0,-0.211044
42219240,616,357,-30,0,-0.209579
42219244,616,357,-30,0,-0.208115
42219253,616,357,-30,0,-0.20665
42219268,616,357,-30,0,-0.205673
42219278,616,357,-30,0,-0.203232
42219285,616,357,-30,0,-0.202744
42219295,616,357,-30,0,-0.202255
42219305,616,357,-30,0,-0.202744
42219315,616,357,-30,0,-0.202744
42219321,616,357,-30,0,-0.202255
42219327,617,357,-30,0,-0.201767
42219333,617,357,-30,0,-0.201767
42219338,617,357,-30,0,-0.202255
42219338,617,357,-30,0,-0.204208
42219344,618,357,-30,0,-0.204208
42219349,618,357,-30,0,-0.199326
42219355,619,357,-30,0,-0.199326
42219361,619,357,-30,0,-0.199814
42219366,620,357,-30,0,-0.20079
42219371,621,357,-30,0,-0.201279
42219376,621,357,-30,0,-0.199814
42219381,622,357,-30,0,-0.202255
42219387,623,357,-30,1,-0.201767
42219391,624,357,-30,1,-0.198837
42219396,625,357,-30,2,-0.192001
42219401,626,358,-30,2,-0.193954
42219406,627,358,-30,2,-0.193466
42219411,629,358,-30,2,-0.190048
42219417,630,358,-30,2,-0.193466
42219422,632,358,-30,2,-0.184662
42219426,633,359,-30,2,-0.184662
42219432,635,359,-31,2,-0.18515
42219436,637,359,-31,2,-0.182709
42219441,639,360,-31,2,-0.177338
42219446,641,360,-31,2,-0.175385
42219452,642,360,-31,2,-0.171967
42219458,644,360,-31,2,-0.170013
42219462,645,360,-31,1,-0.169525
42219468,647,360,-30,1,-0.164642
42219473,648,360,-30,1,-0.168549
42219477,649,360,-30,1,-0.161713
42219485,651,360,-30,1,-0.163177
42219490,652,360,-29,1,-0.167084
42219491,653,360,-29,1,-0.161713
42219496,654,359,-29,1,-0.163177
42219501,655,359,-29,1,-0.154373
42219507,656,359,-29,1,-0.160248
42219512,657,359,-29,1,-0.166107
42219520,659,359,-29,1,-0.161713
42219520,660,359,-29,1,-0.158783
42219525,661,359,-29,1,-0.166107
42219532,663,359,-29,1,-0.15976
42219538,664,359,-29,1,-0.159271
42219544,665,359,-29,1,-0.15976
42219550,667,359,-29,1,-0.166107
42219550,668,358,-29,1,-0.170502
42219556,670,358,-29,1,-0.167084
42219560,671,358,-29,1,-0.168549
42219566,672,358,-29,1,-0.167084
42219571,674,358,-29,1,-0.166595
42219576,675,358,-29,1,-0.165619
42219582,675,358,-29,1,-0.16806
42219587,676,358,-29,1,-0.171478
42219592,677,358,-29,1,-0.17392
42219598,677,358,-29,1,-0.176849
42219604,678,358,-30,1,-0.176849
42219609,678,358,-30,1,-0.175385
42219613,679,358,-31,1,-0.174896
42219619,679,358,-31,1,-0.174408
42219624,679,358,-31,1,-0.17392
42219629,679,358,-31,0,-0.173431
42219635,680,358,-31,0,-0.172943
42219640,680,358,-31,0,-0.172455
42219640,680,358,-31,0,-0.173431
42219650,680,358,-31,0,-0.173431
42219656,680,358,-31,0,-0.17392
42219661,680,358,-31,0,-0.17392
42219667,680,358,-31,0,-0.173431
42219671,680,358,-31,0,-0.172943
42219686,680,358,-31,0,-0.171478
42219696,681,358,-31,0,-0.170013
42219703,681,358,-31,0,-0.168549
42219709,681,358,-31,0,-0.16806
42219716,681,358,-31,0,-0.167084
42219716,681,358,-31,0,-0.167084
42219721,681,358,-31,0,-0.166595
42219726,682,358,-31,0,-0.165619
42219732,682,358,-31,0,-0.17099
42219737,682,358,-31,0,-0.167572
42219741,683,358,-31,0,-0.165131
42219746,683,358,-31,0,-0.171478
42219752,684,358,-31,0,-0.170502
42219756,684,358,-31,0,-0.166595
42219761,685,358,-31,0,-0.167084
42219767,686,358,-31,0,-0.169037
42219771,687,358,-31,0,-0.170013
42219776,688,358,-31,0,-0.168549
42219782,689,358,-31,0,-0.16806
42219787,689,358,-31,0,-0.168549
42219792,690,358,-31,0,-0.175385
42219797,691,358,-31,0,-0.169525
42219803,692,358,-31,0,-0.173431
42219807,693,358,-31,0,-0.175385
42219812,695,358,-31,0,-0.171967
42219818,696,358,-31,0,-0.17099
42219823,697,358,-31,0,-0.176361
42219827,698,358,-31,0,-0.17392
42219833,699,358,-31,0,-0.170013
42219838,700,357,-31,0,-0.163666
42219843,701,357,-31,0,-0.164154
42219847,702,357,-31,0,-0.165131
42219853,703,357,-31,0,-0.162201
42219858,704,357,-31,0,-0.164154
42219862,705,357,-31,0,-0.160736
42219868,706,357,-31,0,-0.159271
42219873,706,357,-31,0,-0.164154
42219877,707,357,-31,0,-0.164642
42219884,707,357,-30,0,-0.165131
42219889,708,357,-30,0,-0.165131
42219893,708,357,-30,0,-0.167572
42219900,709,357,-30,0,-0.169525
42219905,709,357,-30,0,-0.166107
42219910,710,357,-30,0,-0.166595
42219916,710,357,-30,0,-0.167572
42219921,711,357,-30,0,-0.168549
42219926,711,357,-30,0,-0.167084
42219930,711,357,-30,0,-0.163666
42219936,712,357,-30,0,-0.164154
42219942,712,357,-30,0,-0.164154
42219957,712,357,-30,0,-0.164642
42219972,712,357,-29,0,-0.163177
42219982,712,357,-29,0,-0.160736
42219988,712,357,-29,0,-0.159271
42219997,712,357,-29,0,-0.157318
42220007,712,357,-29,0,-0.155838
42220017,712,357,-29,0,-0.15535
42220023,712,357,-29,0,-0.157806
42220029,713,357,-29,0,-0.170013
42220036,713,357,-29,0,-0.166107
42220040,713,357,-29,0,-0.164642
42220045,714,357,-29,0,-0.167084
42220052,715,357,-29,0,-0.165131
42220057,715,357,-29,0,-0.163666
42220057,715,357,-29,0,-0.163666
42220063,716,357,-29,0,-0.165131
42220069,716,357,-29,0,-0.163666
42220073,716,357,-29,0,-0.162201
42220080,717,357,-29,0,-0.164642
42220085,717,357,-29,0,-0.170013
42220090,718,357,-29,0,-0.174408
42220095,719,357,-29,0,-0.168549
42220102,719,357,-29,0,-0.162689
42220108,720,357,-29,0,-0.166595
42220108,721,357,-29,0,-0.169037
42220113,722,357,-29,0,-0.169525
42220119,723,357,-29,0,-0.169037
42220124,724,357,-29,0,-0.167572
42220129,725,357,-29,0,-0.163177
42220135,726,357,-29,0,-0.162689
42220141,727,357,-29,0,-0.172943
42220148,728,356,-29,0,-0.171967
42220148,729,356,-29,0,-0.164154
42220154,730,356,-30,0,-0.157318
42220159,731,356,-30,0,-0.162689
42220164,732,356,-31,0,-0.16806
42220169,734,356,-31,0,-0.166595
42220175,735,356,-31,0,-0.167572
42220180,737,356,-31,0,-0.169525
42220185,738,356,-31,0,-0.162689
42220191,739,356,-31,0,-0.165131
42220196,741,356,-31,0,-0.169525
42220202,742,356,-31,0,-0.166107
42220208,743,356,-31,0,-0.160736
42220208,745,356,-31,0,-0.168549
42220215,746,356,-31,0,-0.164642
42220221,748,356,-31,0,-0.167084
42220226,749,356,-31,0,-0.164642
42220232,750,356,-31,-1,-0.166107
42220239,752,356,-31,-1,-0.166107
42220239,753,356,-31,-2,-0.164642
42220243,754,356,-31,-2,-0.165131
42220248,756,356,-31,-2,-0.167084
42220254,757,356,-31,-2,-0.166107
42220259,758,356,-31,-2,-0.168549
42220264,759,356,-31,-2,-0.169037
42220269,760,356,-31,-2,-0.165131
42220274,761,356,-31,-2,-0.164154
42220278,762,356,-31,-2,-0.169037
42220284,763,356,-31,-2,-0.163666
42220288,764,356,-31,-2,-0.164154
42220294,765,356,-31,-2,-0.16806
42220300,766,356,-31,-2,-0.166595
42220305,766,356,-31,-2,-0.167572
42220310,767,356,-30,-2,-0.170013
42220317,768,356,-30,-2,-0.166107
42220324,768,355,-30,-2,-0.169525
42220324,769,355,-30,-2,-0.17099
42220329,770,355,-30,-2,-0.170013
42220335,770,355,-30,-2,-0.169525
42220340,771,355,-30,-2,-0.169037
42220345,771,355,-30,-2,-0.167572
42220350,771,355,-29,-2,-0.167572
42220356,772,355,-29,-2,-0.167084
42220360,772,355,-29,-2,-0.16806
42220365,772,355,-29,-2,-0.17099
42220371,773,355,-29,-2,-0.171967
42220376,773,355,-29,-2,-0.169037
42220381,774,355,-29,-2,-0.164642
42220387,774,355,-29,-2,-0.165131
42220392,774,354,-29,-2,-0.164642
42220396,774,354,-29,-2,-0.164154
42220402,774,354,-29,-2,-0.164642
42220406,775,354,-29,-2,-0.164154
42220411,775,354,-28,-2,-0.163666
42220416,775,354,-28,-2,-0.167084
42220421,775,354,-28,-2,-0.172455
42220425,776,354,-28,-2,-0.178802
42220430,776,354,-28,-2,-0.17392
42220436,777,354,-28,-2,-0.173431
42220440,777,354,-28,-2,-0.177826
42220445,778,354,-28,-2,-0.181244
42220450,778,354,-28,-2,-0.182709
42220455,779,354,-28,-2,-0.182709
42220460,779,354,-28,-2,-0.183197
42220466,779,354,-28,-2,-0.184662
42220471,779,354,-28,-2,-0.186615
42220476,779,354,-28,-2,-0.188583
42220480,779,354,-28,-2,-0.18956
42220490,779,354,-28,-2,-0.190048
42220495,780,354,-28,-2,-0.190048
42220501,780,354,-29,-2,-0.190536
42220506,780,354,-29,-2,-0.19249
42220511,780,354,-30,-2,-0.191513
42220516,780,354,-30,-2,-0.190536
42220521,780,354,-30,-2,-0.190048
42220526,781,354,-30,-2,-0.190536
42220532,781,354,-30,-2,-0.190536
42220537,781,354,-30,-2,-0.190536
42220541,781,354,-30,-2,-0.189072
42220546,781,354,-30,-2,-0.188583
42220552,782,354,-30,-2,-0.187103
42220556,782,354,-30,-2,-0.188095
42220561,782,354,-30,-2,-0.191025
42220567,782,354,-30,-2,-0.191513
42220571,783,355,-30,-2,-0.188095
42220576,783,355,-30,-2,-0.184662
42220582,783,355,-30,-2,-0.184662
42220587,783,355,-30,-2,-0.186127
42220592,784,355,-30,-2,-0.187103
42220596,784,355,-30,-2,-0.19249
42220602,784,355,-30,-2,-0.194931
42220607,785,355,-30,-2,-0.191513
42220612,785,355,-30,-2,-0.191025
42220618,786,355,-30,-2,-0.19249
42220622,786,355,-30,-2,-0.190048
42220627,787,355,-30,-2,-0.189072
42220633,787,355,-30,-2,-0.18956
42220637,788,355,-30,-2,-0.188095
42220642,788,355,-30,-2,-0.187103
42220646,788,355,-30,-2,-0.187607
42220652,789,355,-30,-2,-0.187607
42220657,789,355,-30,-2,-0.187607
42220661,789,355,-30,-2,-0.18956
42220667,790,356,-30,-3,-0.192978
42220672,791,355,-30,-3,-0.193466
42220676,791,355,-30,-4,-0.190536
42220682,792,355,-30,-4,-0.188095
42220687,793,355,-30,-4,-0.190536
42220691,793,355,-30,-4,-0.192001
42220696,794,355,-30,-4,-0.188583
42220702,795,355,-30,-4,-0.192001
42220707,796,355,-30,-4,-0.193954
42220711,796,355,-30,-4,-0.193954
42220717,797,355,-30,-4,-0.191513
42220722,798,355,-30,-4,-0.192001
42220727,799,355,-30,-4,-0.192978
42220732,799,355,-30,-4,-0.191025
42220738,800,355,-30,-4,-0.194443
42220742,801,355,-30,-4,-0.193954
42220747,801,355,-30,-4,-0.192978
42220753,802,355,-30,-4,-0.192001
