Gait Up - Physilog data export
Created on: 1990-06-16 17:54:44
Total data points: 10825

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
135.48438,-6.19507,0.39673,3.60107,0.19263,-0.65332,0.77979,,-0.55552,0.54638,-0.23520,0.58099,
135.49219,-9.18579,1.15967,3.69263,0.21265,-0.64526,0.79370,,-0.55537,0.54652,-0.23571,0.58079,
135.50000,-10.77271,1.55640,4.33350,0.21045,-0.63916,0.78467,,-0.55517,0.54670,-0.23632,0.58057,
135.50781,-13.15308,1.83105,4.97437,0.20215,-0.65356,0.77490,,-0.55491,0.54694,-0.23707,0.58028,
135.51563,-13.94653,2.01416,5.70679,0.18970,-0.66357,0.77100,,-0.55465,0.54719,-0.23788,0.57997,
135.52344,-14.06860,1.89209,5.95093,0.17310,-0.67090,0.77759,,-0.55439,0.54744,-0.23871,0.57963,
135.53125,-14.80103,0.76294,5.03540,0.17456,-0.67261,0.77197,,-0.55408,0.54779,-0.23950,0.57928,
135.53906,-16.08276,0.57983,5.06592,0.15332,-0.67578,0.77563,,-0.55373,0.54818,-0.24033,0.57890,
135.54688,-16.54053,0.33569,4.76074,0.14014,-0.67480,0.77100,,-0.55336,0.54860,-0.24116,0.57851,
135.55469,-17.36450,-1.28174,2.86865,0.17480,-0.67188,0.77002,,-0.55291,0.54915,-0.24189,0.57811,
135.56250,-18.67676,-0.82397,2.68555,0.14380,-0.66602,0.78174,,-0.55239,0.54973,-0.24268,0.57772,
135.57031,-19.01245,-1.61743,2.07520,0.14600,-0.65527,0.78149,,-0.55185,0.55037,-0.24343,0.57732,
135.57813,-19.86694,-3.38745,1.06812,0.16187,-0.64209,0.81030,,-0.55127,0.55111,-0.24409,0.57688,
135.58594,-24.84131,-4.66919,1.22070,0.14380,-0.61670,0.83960,,-0.55054,0.55209,-0.24491,0.57630,
135.59375,-28.80859,-6.34766,-0.48828,0.20630,-0.61377,0.84937,,-0.54961,0.55331,-0.24574,0.57566,
135.60156,-37.50610,-5.88989,1.49536,0.14282,-0.63037,0.86084,,-0.54843,0.55480,-0.24701,0.57481,
135.60938,-47.39380,-8.81958,-0.73242,0.22729,-0.62964,0.83105,,-0.54683,0.55682,-0.24846,0.57376,
135.61719,-50.81177,-7.53784,0.54932,0.20410,-0.62036,0.80615,,-0.54512,0.55889,-0.25014,0.57265,
135.62500,-55.57251,-7.96509,1.52588,0.14355,-0.64233,0.82544,,-0.54326,0.56111,-0.25204,0.57140,
135.63281,-60.24170,-10.28442,0.57983,0.20068,-0.63208,0.83984,,-0.54123,0.56361,-0.25398,0.57000,
135.64063,-63.26294,-10.49805,1.37329,0.19727,-0.62183,0.84692,,-0.53911,0.56621,-0.25605,0.56851,
135.64844,-69.79370,-13.36670,1.83105,0.26782,-0.58472,0.88843,,-0.53680,0.56914,-0.25825,0.56677,
135.65625,-80.71899,-14.67896,6.28662,0.30713,-0.55981,0.92480,,-0.53425,0.57243,-0.26096,0.56462,
135.66406,-88.56201,-14.95361,9.49097,0.27344,-0.55347,1.01294,,-0.53152,0.57592,-0.26409,0.56219,
135.67188,-110.87036,-18.43262,13.06152,0.39038,-0.45850,1.07520,,-0.52809,0.58028,-0.26801,0.55908,
135.67969,-126.12915,-17.36450,18.21899,0.31689,-0.47461,1.12256,,-0.52421,0.58499,-0.27276,0.55552,
135.68750,-159.51538,-20.69092,23.07129,0.36523,-0.45361,1.12158,,-0.51920,0.59088,-0.27879,0.55097,
135.69531,-195.92285,-16.32690,31.92139,0.29395,-0.35596,1.11133,,-0.51289,0.59763,-0.28667,0.54552,
135.70313,-217.62085,-15.71655,35.67505,0.17310,-0.37500,1.14722,,-0.50574,0.60490,-0.29551,0.53944,
135.71094,-263.21411,-24.10889,37.68921,0.17139,-0.45654,1.22021,,-0.49683,0.61384,-0.30573,0.53188,
135.71875,-306.57959,-24.53613,44.55566,0.52246,-0.27783,1.10986,,-0.48615,0.62396,-0.31755,0.52297,
135.72656,-331.14624,-14.46533,55.54199,0.38989,-0.20337,1.13062,,-0.47437,0.63398,-0.33092,0.51336,
135.73438,-399.84131,-14.43481,64.84985,0.30103,-0.62524,1.29761,,-0.45969,0.64555,-0.34694,0.50158,
135.74219,-454.49829,-15.71655,73.24219,0.37500,-0.38770,0.93408,,-0.44247,0.65820,-0.36483,0.48774,
135.75000,-474.54834,-18.37158,80.13916,-0.08740,-1.18335,1.36450,,-0.42432,0.67053,-0.38340,0.47260,
135.75781,-496.49048,-66.19263,56.54907,0.20532,-1.29077,1.00513,,-0.40514,0.68498,-0.39974,0.45484,
135.76563,-499.17603,-92.16309,45.86792,0.72070,-1.78174,0.94702,,-0.38574,0.69983,-0.41434,0.43562,
135.77344,-495.20874,-87.86011,50.65918,0.75049,-2.02954,0.87451,,-0.36611,0.71349,-0.42867,0.41610,
135.78125,-470.52002,-74.24927,73.73047,1.00317,-1.61060,0.39795,,-0.34743,0.72478,-0.44323,0.39691,
135.78906,-435.11963,-41.50391,118.22510,1.02344,-1.46240,0.06519,,-0.33030,0.73232,-0.45938,0.37893,
135.79688,-404.54102,-19.59229,136.74927,0.80786,-1.38232,-0.02002,,-0.31420,0.73735,-0.47580,0.36222,
135.80469,-298.21777,10.83374,149.29199,0.45801,-1.50000,-0.02563,,-0.30259,0.73840,-0.49066,0.34995,
135.81250,-120.17822,-20.59937,111.23657,0.22681,-3.24561,0.74756,,-0.30032,0.73736,-0.49853,0.34288,
135.82031,23.98682,-24.29199,91.12549,0.36401,-3.01807,0.83813,,-0.30490,0.73413,-0.50184,0.34093,
135.82813,270.93506,-46.05103,68.69507,-0.07739,-2.39697,1.25195,,-0.32201,0.72685,-0.49782,0.34667,
135.83594,453.46069,-80.90210,4.60815,1.14673,0.08618,0.79102,,-0.34717,0.71845,-0.48489,0.35802,
135.84375,494.23218,-62.37793,19.22607,0.90991,0.45337,0.94263,,-0.37372,0.70736,-0.47164,0.37085,
135.85156,451.96533,-34.14917,11.96289,0.83398,1.33203,2.30688,,-0.39690,0.69605,-0.45918,0.38358,
135.85938,208.34351,-12.63428,6.74438,0.70459,1.54932,2.37817,,-0.40751,0.69050,-0.45316,0.38959,
135.86719,75.74463,-8.91113,2.10571,0.52612,0.89722,1.64551,,-0.41155,0.68858,-0.45064,0.39168,
135.87500,-34.85107,4.76074,-14.34326,0.55469,0.05615,0.55029,,-0.40942,0.68993,-0.45080,0.39135,
135.88281,-29.72412,18.46313,-16.78467,0.33398,-0.14258,0.36475,,-0.40704,0.69080,-0.45117,0.39186,
135.89063,23.43750,14.92310,-36.40747,0.01831,-0.36890,0.18774,,-0.40677,0.69083,-0.44922,0.39433,
135.89844,100.61646,-6.68335,-67.53540,0.21655,-0.48511,0.13330,,-0.40992,0.69026,-0.44306,0.39900,
135.90625,141.44897,-8.94165,-76.26343,0.30273,-0.51221,0.16626,,-0.41478,0.68882,-0.43525,0.40502,
135.91406,216.12549,-5.61523,-86.02905,0.27271,-0.53809,0.35767,,-0.42274,0.68530,-0.42493,0.41363,
135.92188,266.11328,-2.25830,-96.40503,0.23584,-0.50269,0.69580,,-0.43255,0.68030,-0.41264,0.42404,
135.92969,276.88599,-0.82397,-100.09766,0.18018,-0.51563,0.88062,,-0.44258,0.67474,-0.39976,0.43478,
135.93750,270.81299,-0.27466,-108.21533,0.05249,-0.56763,1.15283,,-0.45193,0.66924,-0.38656,0.44547,
135.94531,230.98755,-1.52588,-115.72266,0.00098,-0.59717,1.24048,,-0.45912,0.66494,-0.37407,0.45513,
135.95313,205.78003,-3.08228,-116.48560,-0.00830,-0.72070,1.14624,,-0.46504,0.66129,-0.36219,0.46395,
135.96094,173.98071,-4.42505,-111.81641,-0.09595,-0.89844,0.86377,,-0.46956,0.65843,-0.35149,0.47163,
135.96875,165.58838,-9.30786,-101.92871,-0.17065,-0.99023,0.66431,,-0.47402,0.65564,-0.34134,0.47846,
135.97656,165.89355,-14.16016,-95.30640,-0.15283,-1.04761,0.59912,,-0.47873,0.65274,-0.33127,0.48478,
135.98438,173.15674,-20.62988,-77.05688,-0.05640,-1.16724,0.51489,,-0.48441,0.64931,-0.32151,0.49029,
135.99219,190.03296,-19.28711,-53.03955,0.03882,-1.20508,0.45581,,-0.49151,0.64465,-0.31222,0.49534,
136.00000,201.81274,-17.79175,-39.85596,0.04004,-1.25537,0.47388,,-0.49943,0.63915,-0.30311,0.50017,
136.00781,230.59082,-18.37158,-17.94434,0.01514,-1.39063,0.60669,,-0.50928,0.63206,-0.29391,0.50473,
136.01563,257.14111,-25.69580,-4.82178,0.01050,-1.57202,0.85791,,-0.52074,0.62382,-0.28403,0.50893,
136.02344,265.44189,-30.88379,-1.61743,0.02393,-1.64819,0.98755,,-0.53260,0.61518,-0.27373,0.51280,
136.03125,264.98413,-40.74097,-0.03052,0.10352,-1.67090,1.20264,,-0.54451,0.60665,-0.26303,0.51604,
136.03906,234.46655,-48.98071,-1.09863,0.20825,-1.73291,1.14917,,-0.55508,0.59941,-0.25296,0.51827,
136.04688,214.26392,-50.68970,-2.10571,0.23706,-1.73535,1.05420,,-0.56466,0.59288,-0.24344,0.51998,
136.05469,171.96655,-54.13818,-3.41797,0.14600,-1.66431,0.78491,,-0.57240,0.58805,-0.23523,0.52078,
136.06250,131.46973,-64.57520,-7.99561,-0.04321,-1.51318,0.54077,,-0.57843,0.58519,-0.22790,0.52060,
136.07031,110.41260,-73.66943,-11.87134,-0.10938,-1.39209,0.41675,,-0.58356,0.58351,-0.22080,0.51983,
136.07813,63.87329,-96.13037,-17.12036,-0.11865,-1.29834,0.26074,,-0.58693,0.58454,-0.21423,0.51763,
136.08594,13.91602,-115.35645,-14.98413,-0.13599,-1.36060,0.23608,,-0.58862,0.58818,-0.20875,0.51380,
136.09375,-11.47461,-122.03979,-13.45825,-0.22412,-1.48462,0.16382,,-0.58941,0.59301,-0.20399,0.50925,
136.10156,-62.40845,-137.60376,-17.97485,-0.55127,-1.55103,0.05054,,-0.58814,0.60041,-0.20029,0.50347,
136.10938,-86.42578,-148.59009,-27.52686,-0.72510,-1.56274,-0.02905,,-0.58564,0.60920,-0.19662,0.49723,
136.11719,-127.80762,-176.42212,-61.24878,-0.96948,-1.61621,-0.19702,,-0.58055,0.62092,-0.19190,0.49050,
136.12500,-159.11865,-201.56860,-107.11670,-0.91211,-1.58813,-0.41626,,-0.57275,0.63518,-0.18522,0.48394,
136.13281,-171.08154,-210.35767,-130.37109,-0.73389,-1.57495,-0.53125,,-0.56355,0.65028,-0.17746,0.47755,
136.14063,-185.63843,-208.49609,-163.11646,-0.20068,-1.57520,-0.72876,,-0.55234,0.66607,-0.16855,0.47209,
136.14844,-191.58936,-177.58179,-168.51807,0.48169,-1.45874,-0.97974,,-0.54003,0.68093,-0.16044,0.46793,
136.15625,-190.42969,-151.09253,-158.23364,0.83301,-1.37817,-1.12256,,-0.52756,0.69456,-0.15356,0.46443,
136.16406,-169.61670,-79.71191,-106.62842,1.20972,-1.25830,-1.37769,,-0.51675,0.70448,-0.15085,0.46252,
136.17188,-124.60327,-2.68555,-34.48486,0.83594,-1.28589,-1.51685,,-0.50951,0.70953,-0.15301,0.46213,
136.17969,-93.44482,24.59717,-9.58252,0.63696,-1.21509,-1.61792,,-0.50424,0.71233,-0.15637,0.46247,
136.18750,-22.39990,64.54468,27.67944,0.76123,-0.79614,-1.81519,,-0.50311,0.71108,-0.16056,0.46419,
136.19531,43.79272,112.24365,94.72656,0.03442,-0.56860,-1.72266,,-0.50678,0.70521,-0.16771,0.46661,
136.20313,65.52124,124.78638,115.44800,-0.49756,-0.52490,-1.56226,,-0.51199,0.69779,-0.17575,0.46911,
136.21094,67.07764,112.06055,117.79785,-1.10352,-0.50415,-1.23096,,-0.51748,0.69050,-0.18355,0.47089,
136.21875,13.94653,70.43457,101.89819,-0.54736,-0.70923,-0.95068,,-0.52044,0.68652,-0.19069,0.47061,
136.22656,-3.38745,60.18066,111.87744,-0.12036,-1.02686,-0.76050,,-0.52300,0.68329,-0.19838,0.46928,
136.23438,48.33984,37.78076,120.11719,0.93726,-3.01538,0.66138,,-0.52866,0.67855,-0.20390,0.46746,
136.24219,108.21533,56.24390,134.18579,3.86060,-2.55029,-0.14917,,-0.53698,0.67125,-0.20782,0.46679,
136.25000,196.92993,196.28906,249.45068,2.28540,-0.54028,-0.49707,,-0.55083,0.65437,-0.21943,0.46929,
136.25781,300.62866,279.41895,400.39063,-2.46289,-0.19263,-0.55151,,-0.57245,0.62744,-0.23884,0.47072,
136.26563,361.14502,146.88110,219.87915,-2.28638,-1.52612,0.28003,,-0.59237,0.60437,-0.24317,0.47403,
136.27344,399.56665,111.87744,136.19995,-2.04663,-3.58594,1.96997,,-0.61130,0.58144,-0.24122,0.47964,
136.28125,503.93677,-1.43433,64.02588,-0.57617,0.09473,0.03271,,-0.63304,0.55900,-0.22725,0.48491,
136.28906,450.92773,13.09204,73.82202,-1.41040,-1.38062,2.10767,,-0.65232,0.53714,-0.21611,0.48913,
136.29688,421.56982,-73.91357,-0.09155,0.09058,-1.31519,2.79785,,-0.66876,0.52020,-0.19867,0.49263,
136.30469,237.15210,30.02930,29.63257,-0.21826,0.97168,3.42090,,-0.67802,0.50723,-0.19288,0.49580,
136.31250,56.88477,39.55078,35.58350,-1.08008,0.16406,3.76929,,-0.68099,0.50194,-0.19416,0.49659,
136.32031,-204.86450,-17.63916,-23.98682,0.41284,-0.23218,1.22876,,-0.67344,0.51217,-0.19926,0.49442,
136.32813,-245.84961,12.69531,-7.56836,0.08521,-0.86011,0.50757,,-0.66435,0.52301,-0.20787,0.49182,
136.33594,-226.80664,12.78687,-11.59668,0.06299,-0.82568,0.33203,,-0.65562,0.53293,-0.21567,0.48953,
136.34375,-163.17749,-4.36401,-19.16504,0.29419,-0.97412,0.06738,,-0.64904,0.54067,-0.22021,0.48778,
136.35156,-75.89722,-5.06592,-10.77271,0.47656,-1.02271,-0.04077,,-0.64591,0.54445,-0.22207,0.48689,
136.35938,-29.66309,-1.40381,-2.10571,0.36865,-1.04370,-0.02466,,-0.64472,0.54591,-0.22290,0.48644,
136.36719,58.92944,-1.31226,4.33350,0.26392,-0.97461,0.12402,,-0.64705,0.54333,-0.22106,0.48708,
136.37500,127.07520,-2.19727,7.62939,0.27417,-0.81445,0.38525,,-0.65203,0.53766,-0.21699,0.48856,
136.38281,148.77319,-0.91553,9.36890,0.19092,-0.70386,0.66577,,-0.65781,0.53084,-0.21231,0.49032,
136.39063,149.56665,-4.33350,7.17163,0.26904,-0.51587,1.04102,,-0.66357,0.52402,-0.20727,0.49205,
136.39844,104.27856,4.39453,8.72803,0.23145,-0.24658,1.56445,,-0.66765,0.51879,-0.20414,0.49339,
136.40625,56.09131,6.92749,8.42285,0.17993,-0.24854,1.59692,,-0.66995,0.51564,-0.20275,0.49415,
136.41406,-38.75732,8.94165,2.74658,0.15918,-0.47290,1.13940,,-0.66864,0.51691,-0.20450,0.49387,
136.42188,-68.20679,10.10132,0.79346,0.13525,-0.70190,0.71094,,-0.66615,0.51958,-0.20727,0.49327,
136.42969,-61.98120,9.30786,0.12207,0.09277,-0.75488,0.60400,,-0.66385,0.52201,-0.20980,0.49274,
136.43750,-31.52466,4.91333,-2.38037,0.14771,-0.78540,0.51172,,-0.66260,0.52326,-0.21100,0.49259,
136.44531,6.40869,2.77710,-1.70898,0.13525,-0.76563,0.54590,,-0.66275,0.52285,-0.21086,0.49287,
136.45313,22.97974,0.85449,-2.68555,0.15771,-0.72021,0.63403,,-0.66350,0.52176,-0.21002,0.49338,
136.46094,37.90283,-1.03760,-3.29590,0.17505,-0.60474,0.87134,,-0.66481,0.52002,-0.20854,0.49409,
136.46875,22.88818,-0.85449,-3.29590,0.20947,-0.48047,1.08569,,-0.66560,0.51891,-0.20753,0.49460,
136.47656,5.00488,0.00000,-2.86865,0.18457,-0.48730,1.05737,,-0.66576,0.51859,-0.20720,0.49487,
136.48438,-25.45166,0.00000,-4.60815,0.19214,-0.58960,0.86255,,-0.66477,0.51970,-0.20785,0.49477,
136.49219,-29.90723,0.70190,-4.42505,0.20264,-0.65332,0.70947,,-0.66359,0.52103,-0.20869,0.49460,
136.50000,-25.32959,0.97656,-3.66211,0.18506,-0.67505,0.67725,,-0.66259,0.52212,-0.20944,0.49447,
136.50781,-10.58960,-0.09155,-3.05176,0.19360,-0.69189,0.66479,,-0.66214,0.52258,-0.20966,0.49449,
136.51563,-2.80762,-0.33569,-2.86865,0.21484,-0.67285,0.69824,,-0.66199,0.52269,-0.20960,0.49460,
136.52344,5.95093,0.85449,-1.58691,0.17163,-0.63818,0.77637,,-0.66219,0.52233,-0.20935,0.49483,
136.53125,6.16455,-0.27466,-1.92261,0.22217,-0.61719,0.82910,,-0.66240,0.52200,-0.20901,0.49504,
136.53906,3.75366,0.70190,-0.94604,0.22388,-0.59985,0.85522,,-0.66255,0.52172,-0.20882,0.49521,
136.54688,-5.79834,1.61743,-0.64087,0.20703,-0.61938,0.83789,,-0.66235,0.52184,-0.20902,0.49526,
136.55469,-12.05444,1.86157,-1.00708,0.21362,-0.64624,0.77832,,-0.66191,0.52225,-0.20943,0.49524,
136.56250,-12.57324,2.01416,-1.06812,0.22827,-0.65405,0.74878,,-0.66144,0.52269,-0.20986,0.49522,
136.57031,-8.33130,3.54004,0.15259,0.20410,-0.67505,0.71313,,-0.66114,0.52288,-0.21028,0.49525,
136.57813,-1.55640,3.69263,0.24414,0.20093,-0.66895,0.72412,,-0.66109,0.52274,-0.21047,0.49539,
136.58594,1.43433,3.72314,0.21362,0.20166,-0.66748,0.72998,,-0.66113,0.52247,-0.21056,0.49557,
136.59375,6.59180,3.75366,0.39673,0.19580,-0.65381,0.75879,,-0.66137,0.52196,-0.21049,0.49582,
136.60156,7.84302,3.99780,0.39673,0.18188,-0.63232,0.80444,,-0.66166,0.52138,-0.21038,0.49610,
136.60938,6.56128,3.60107,-0.09155,0.18970,-0.61963,0.81592,,-0.66189,0.52087,-0.21028,0.49637,
136.61719,1.89209,3.78418,-0.57983,0.17236,-0.63232,0.82031,,-0.66194,0.52057,-0.21033,0.49660,
136.62500,-1.86157,2.92969,-1.77002,0.19189,-0.64819,0.78735,,-0.66182,0.52049,-0.21042,0.49680,
136.63281,-2.44141,3.02124,-2.07520,0.19214,-0.65796,0.77734,,-0.66167,0.52044,-0.21053,0.49700,
136.64063,-1.34277,2.80762,-2.59399,0.18188,-0.67017,0.75635,,-0.66153,0.52037,-0.21059,0.49724,
136.64844,2.01416,2.19727,-3.50952,0.18164,-0.66895,0.74927,,-0.66150,0.52017,-0.21046,0.49754,
136.65625,4.15039,2.01416,-3.90625,0.19116,-0.66211,0.75464,,-0.66153,0.51989,-0.21024,0.49789,
136.66406,7.20215,1.58691,-4.11987,0.18335,-0.64941,0.78931,,-0.66167,0.51948,-0.20989,0.49827,
136.67188,6.10352,1.00708,-4.91333,0.19604,-0.62646,0.81641,,-0.66176,0.51915,-0.20951,0.49866,
136.67969,4.36401,0.91553,-5.18799,0.19727,-0.62427,0.82202,,-0.66177,0.51891,-0.20918,0.49903,
136.68750,0.36621,0.36621,-5.85938,0.22168,-0.63525,0.80957,,-0.66163,0.51888,-0.20893,0.49936,
136.69531,-2.65503,1.43433,-5.34058,0.20703,-0.64478,0.79712,,-0.66139,0.51894,-0.20885,0.49965,
