Gait Up - Physilog data export
Created on: 2020-07-20 10:37:32
Total data points: 10837

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
119.78906,-98.54126,23.28491,158.84399,0.09298,-2.46133,-0.23735,,-0.25779,0.01543,-0.73717,0.62441,
119.79688,-86.88354,-56.94580,80.44434,1.02181,-2.15922,-0.01899,,-0.26382,0.01556,-0.73994,0.61859,
119.80469,-81.23779,-70.34302,45.89844,1.44392,-1.91866,-0.02191,,-0.26905,0.01793,-0.74212,0.61363,
119.81250,-79.19312,-36.77368,-10.62012,2.46350,-0.32400,0.21252,,-0.27013,0.02181,-0.74472,0.60987,
119.82031,-125.97656,97.13745,-34.94263,-0.31392,-0.35294,1.98667,,-0.26356,0.02185,-0.75165,0.60422,
119.82813,-100.28076,15.74707,-70.80078,0.24063,-0.45642,2.46697,,-0.25966,0.02667,-0.75591,0.60039,
119.83594,-98.26660,64.48364,-87.98218,-1.70877,-2.27129,2.76907,,-0.25274,0.03012,-0.76070,0.59712,
119.84375,38.57422,-59.63135,-65.49072,-1.54002,-1.66216,0.21301,,-0.25340,0.03518,-0.75771,0.60036,
119.85156,7.01904,-63.04932,-53.80249,-1.61925,-1.52509,0.33132,,-0.25466,0.04028,-0.75593,0.60175,
119.85938,-34.79004,-148.04077,-18.12744,0.16582,-0.87918,1.97767,,-0.26139,0.04797,-0.75466,0.59989,
119.86719,-4.27246,-65.30762,-14.12964,1.74682,-0.21512,1.34327,,-0.26402,0.05166,-0.75357,0.59980,
119.87500,6.31714,7.50732,-21.60645,0.36670,-0.26245,1.14488,,-0.26282,0.05238,-0.75319,0.60073,
119.88281,-4.02832,13.51929,-13.03101,-1.13361,-0.39193,0.71838,,-0.26170,0.05244,-0.75344,0.60091,
119.89063,-29.87671,-42.75513,-4.18091,0.39122,-0.55206,1.04750,,-0.26363,0.05498,-0.75378,0.59942,
119.89844,-22.91870,-21.78955,-6.16455,0.48075,-0.60478,1.01853,,-0.26439,0.05667,-0.75423,0.59836,
119.90625,6.40869,16.87622,-9.36890,-0.67888,-0.22886,0.78411,,-0.26324,0.05628,-0.75414,0.59901,
119.91406,-10.89478,-16.29639,-11.84082,-0.39732,-0.52435,0.86176,,-0.26362,0.05770,-0.75415,0.59869,
119.92188,-5.27954,-20.38574,-15.19775,-0.10447,-0.51307,0.88148,,-0.26405,0.05941,-0.75387,0.59869,
119.92969,9.30786,-5.43213,-20.41626,-0.36985,-0.37255,0.89341,,-0.26358,0.06048,-0.75323,0.59960,
119.93750,6.86646,-14.25171,-20.75195,-0.25751,-0.45985,0.91118,,-0.26354,0.06198,-0.75252,0.60034,
119.94531,10.86426,-16.02173,-21.54541,-0.18835,-0.41890,0.89000,,-0.26356,0.06353,-0.75162,0.60131,
119.95313,14.83154,-16.26587,-21.30127,-0.23102,-0.40615,0.92724,,-0.26363,0.06500,-0.75054,0.60247,
119.96094,17.39502,-23.31543,-21.05713,-0.16652,-0.40443,0.89901,,-0.26407,0.06671,-0.74923,0.60371,
119.96875,19.01245,-23.89526,-20.75195,-0.15401,-0.39928,0.95183,,-0.26456,0.06839,-0.74784,0.60504,
119.97656,20.93506,-27.19116,-20.38574,-0.14714,-0.37378,0.94307,,-0.26524,0.07016,-0.74630,0.60643,
119.98438,19.04297,-30.21240,-19.74487,-0.12335,-0.34828,0.96741,,-0.26609,0.07206,-0.74478,0.60770,
119.99219,17.42554,-29.87671,-19.50073,-0.10128,-0.35490,0.98810,,-0.26692,0.07396,-0.74334,0.60888,
120.00000,12.78687,-28.90015,-18.06641,-0.05615,-0.36912,0.98932,,-0.26773,0.07583,-0.74210,0.60980,
120.00781,7.81250,-25.72632,-15.77759,-0.02868,-0.36373,0.97642,,-0.26844,0.07755,-0.74113,0.61045,
120.01563,5.61523,-22.55249,-14.64844,-0.07920,-0.36250,0.97666,,-0.26904,0.07911,-0.74032,0.61098,
120.02344,2.96021,-21.24023,-13.18359,-0.06351,-0.36912,0.94988,,-0.26961,0.08060,-0.73964,0.61135,
120.03125,1.25122,-19.19556,-12.23755,-0.06964,-0.39168,0.93114,,-0.27011,0.08198,-0.73908,0.61162,
120.03906,1.15967,-18.06641,-11.68823,-0.07013,-0.37329,0.94161,,-0.27057,0.08330,-0.73855,0.61188,
120.04688,0.61035,-15.93018,-10.74219,-0.10692,-0.36373,0.93430,,-0.27096,0.08448,-0.73808,0.61211,
120.05469,0.12207,-15.50293,-10.52856,-0.12237,-0.36201,0.93747,,-0.27134,0.08563,-0.73764,0.61231,
120.06250,-0.03052,-16.08276,-10.68115,-0.11967,-0.36814,0.93698,,-0.27174,0.08682,-0.73720,0.61250,
120.07031,-0.21362,-16.93726,-10.92529,-0.12188,-0.37133,0.92944,,-0.27217,0.08807,-0.73674,0.61268,
120.07813,-0.09155,-17.57813,-11.01685,-0.11158,-0.39070,0.92627,,-0.27263,0.08934,-0.73627,0.61286,
120.08594,1.03760,-18.55469,-10.19287,-0.06252,-0.40738,0.91726,,-0.27317,0.09060,-0.73573,0.61308,
120.09375,2.34985,-16.96777,-8.91113,-0.07258,-0.40272,0.92238,,-0.27370,0.09170,-0.73518,0.61335,
120.10156,2.77710,-16.63208,-8.27026,-0.07086,-0.40296,0.92871,,-0.27423,0.09275,-0.73462,0.61362,
120.10938,3.75366,-15.93018,-7.38525,-0.07626,-0.39291,0.92992,,-0.27478,0.09370,-0.73403,0.61394,
120.11719,4.18091,-15.16724,-6.62231,-0.05002,-0.38383,0.93650,,-0.27531,0.09458,-0.73344,0.61426,
120.12500,4.27246,-14.12964,-5.98145,-0.05419,-0.37795,0.94088,,-0.27583,0.09538,-0.73287,0.61459,
120.13281,3.78418,-12.69531,-4.97437,-0.04315,-0.37550,0.94331,,-0.27631,0.09608,-0.73236,0.61488,
120.14063,2.92969,-10.71167,-3.66211,-0.03554,-0.37059,0.93990,,-0.27674,0.09665,-0.73192,0.61511,
120.14844,2.53296,-9.79614,-3.17383,-0.03971,-0.36716,0.93625,,-0.27714,0.09716,-0.73153,0.61532,
120.15625,1.89209,-8.23975,-2.28882,-0.07430,-0.37010,0.93844,,-0.27750,0.09757,-0.73119,0.61549,
120.16406,2.13623,-8.14819,-2.25830,-0.08901,-0.36667,0.93163,,-0.27786,0.09797,-0.73085,0.61568,
120.17188,2.10571,-8.11768,-2.47192,-0.09588,-0.36471,0.93430,,-0.27821,0.09837,-0.73050,0.61586,
120.17969,2.07520,-8.48389,-3.02124,-0.11403,-0.36618,0.93503,,-0.27856,0.09882,-0.73015,0.61605,
120.18750,2.04468,-9.46045,-3.81470,-0.11011,-0.37035,0.93260,,-0.27892,0.09935,-0.72977,0.61625,
120.19531,2.07520,-9.58252,-4.27246,-0.12678,-0.36569,0.93309,,-0.27927,0.09991,-0.72939,0.61646,
120.20313,1.77002,-11.35254,-5.61523,-0.12041,-0.35882,0.93796,,-0.27964,0.10061,-0.72898,0.61666,
120.21094,1.00708,-12.32910,-7.14111,-0.10471,-0.35784,0.96060,,-0.28000,0.10145,-0.72857,0.61685,
120.21875,0.24414,-12.87842,-7.69043,-0.08288,-0.35245,0.93796,,-0.28035,0.10235,-0.72817,0.61700,
120.22656,-0.91553,-12.78687,-8.14819,-0.07135,-0.34337,0.94769,,-0.28067,0.10329,-0.72782,0.61712,
120.23438,-3.20435,-12.54272,-8.42285,-0.04781,-0.34583,0.95840,,-0.28095,0.10429,-0.72757,0.61712,
120.24219,-4.27246,-11.81030,-8.33130,-0.06130,-0.34607,0.95548,,-0.28118,0.10527,-0.72738,0.61707,
120.25000,-6.50024,-11.35254,-7.99561,-0.06007,-0.33847,0.96157,,-0.28140,0.10625,-0.72729,0.61691,
120.25781,-8.75854,-11.01685,-7.44629,-0.07013,-0.33626,0.95573,,-0.28160,0.10723,-0.72731,0.61663,
120.26563,-10.10132,-11.53564,-7.23267,-0.05762,-0.33970,0.95816,,-0.28183,0.10826,-0.72737,0.61627,
120.27344,-12.32910,-11.74927,-6.40869,-0.04658,-0.35367,0.95305,,-0.28208,0.10929,-0.72753,0.61578,
120.28125,-14.16016,-12.26807,-5.15747,-0.00881,-0.34705,0.94769,,-0.28240,0.11032,-0.72776,0.61518,
120.28906,-15.07568,-11.26099,-4.48608,-0.04560,-0.35441,0.95840,,-0.28269,0.11129,-0.72806,0.61452,
120.29688,-16.66260,-12.17651,-3.84521,-0.09465,-0.37329,0.94745,,-0.28304,0.11230,-0.72840,0.61376,
120.30469,-17.39502,-15.65552,-4.57764,-0.11575,-0.37574,0.94696,,-0.28353,0.11349,-0.72871,0.61296,
120.31250,-17.94434,-17.30347,-5.67627,-0.09809,-0.36618,0.93455,,-0.28405,0.11482,-0.72899,0.61213,
120.32031,-18.49365,-20.99609,-8.81958,-0.21018,-0.35637,0.96157,,-0.28462,0.11646,-0.72920,0.61130,
120.32813,-20.99609,-29.14429,-11.81030,-0.03947,-0.34558,0.95329,,-0.28544,0.11866,-0.72933,0.61034,
120.33594,-23.22388,-26.70288,-12.84790,-0.10030,-0.37354,1.03922,,-0.28608,0.12084,-0.72959,0.60931,
120.34375,-30.36499,-23.68164,-16.32690,-0.29185,-0.31419,1.10227,,-0.28638,0.12318,-0.73017,0.60800,
120.35156,-43.21289,-33.78296,-20.17212,-0.22980,-0.20066,1.15583,,-0.28692,0.12639,-0.73104,0.60605,
120.35938,-52.55127,-36.31592,-22.88818,-0.20429,-0.23646,1.23689,,-0.28738,0.13001,-0.73220,0.60365,
120.36719,-73.57788,-43.06030,-27.43530,-0.36298,-0.23278,1.28266,,-0.28781,0.13453,-0.73403,0.60022,
120.37500,-97.16797,-58.53271,-33.29468,-0.39732,-0.18643,1.27365,,-0.28855,0.14042,-0.73643,0.59556,
120.38281,-111.84692,-66.61987,-36.92627,-0.39118,-0.26858,1.28899,,-0.28939,0.14711,-0.73917,0.59012,
120.39063,-136.38306,-80.04761,-45.65430,-0.47727,-0.30708,1.33232,,-0.29028,0.15523,-0.74248,0.58341,
120.39844,-161.10229,-104.98047,-56.82373,-0.49027,-0.30561,1.43261,,-0.29169,0.16537,-0.74604,0.57533,
120.40625,-175.10986,-115.90576,-63.44604,-0.55650,-0.36495,1.37151,,-0.29318,0.17651,-0.74970,0.56642,
120.41406,-200.10376,-139.25171,-80.41382,-0.78877,-0.41498,1.54386,,-0.29486,0.18985,-0.75346,0.55616,
120.42188,-220.48950,-181.36597,-100.21973,-0.79220,-0.47138,1.62615,,-0.29758,0.20614,-0.75662,0.54449,
120.42969,-232.42188,-194.97681,-110.04639,-0.98081,-0.70826,1.56675,,-0.30036,0.22357,-0.75947,0.53199,
120.43750,-242.76733,-246.21582,-129.27246,-0.96193,-0.75730,1.66972,,-0.30477,0.24393,-0.76091,0.51829,
120.44531,-250.06104,-295.59326,-146.85059,-1.04703,-0.65676,1.49518,,-0.31080,0.26693,-0.76076,0.50338,
120.45313,-258.33130,-318.48145,-153.68652,-1.05537,-0.99566,1.47205,,-0.31737,0.29100,-0.75965,0.48736,
120.46094,-242.27905,-370.30029,-158.20313,-1.41445,-1.13985,1.24833,,-0.32652,0.31638,-0.75609,0.47076,
120.46875,-239.99023,-463.19580,-155.63965,-1.89664,-1.35319,0.96863,,-0.34023,0.34413,-0.74955,0.45165,
120.47656,-234.31396,-524.04785,-134.85718,-1.97709,-1.45275,0.72203,,-0.35732,0.37206,-0.74081,0.43023,
120.48438,-213.77563,-595.33691,-27.86255,-2.32709,-1.82720,0.31160,,-0.38105,0.39551,-0.73118,0.40466,
120.49219,-200.37842,-603.36304,51.11694,-0.75639,-2.30783,0.42455,,-0.40688,0.41432,-0.72166,0.37683,
120.50000,-129.18091,-496.85669,187.13379,-0.25310,-3.14059,1.07209,,-0.43224,0.42115,-0.71590,0.35114,
120.50781,13.67188,-366.08887,285.46143,-0.68477,-1.72519,1.03679,,-0.45719,0.41532,-0.71251,0.33289,
120.51563,36.83472,-332.91626,314.39209,-0.73260,-1.34559,0.88659,,-0.48144,0.40616,-0.70975,0.31544,
120.52344,55.93872,-294.06738,328.43018,-0.71077,-0.89757,0.72106,,-0.50418,0.39449,-0.70758,0.29919,
120.53125,63.78174,-280.85327,312.86621,-0.43313,-0.52165,0.48541,,-0.52570,0.38271,-0.70467,0.28393,
120.53906,64.39209,-268.43262,300.75073,-0.38849,-0.35882,0.43478,,-0.54597,0.37095,-0.70132,0.26919,
120.54688,58.10547,-245.84961,272.39990,-0.33845,-0.16804,0.42504,,-0.56407,0.36011,-0.69773,0.25557,
120.55469,50.62866,-226.62354,240.84473,-0.15941,-0.07682,0.42358,,-0.58018,0.35054,-0.69384,0.24311,
120.56250,48.55347,-211.76147,225.40283,-0.11820,-0.07559,0.47324,,-0.59500,0.34135,-0.68986,0.23140,
120.57031,49.34692,-178.55835,194.88525,-0.13267,-0.15259,0.60202,,-0.60757,0.33292,-0.68622,0.22165,
120.57813,59.78394,-147.91870,166.01563,-0.27346,-0.30340,0.76317,,-0.61833,0.32483,-0.68284,0.21420,
120.58594,69.36646,-136.23047,153.38135,-0.33698,-0.40860,0.82086,,-0.62844,0.31668,-0.67936,0.20796,
120.59375,99.24316,-117.95044,131.86646,-0.46133,-0.56334,0.87710,,-0.63793,0.30791,-0.67562,0.20438,
120.60156,136.53564,-106.10962,114.99023,-0.58863,-0.59595,0.87369,,-0.64730,0.29807,-0.67138,0.20347,
120.60938,153.90015,-103.05786,108.21533,-0.64479,-0.59840,0.84837,,-0.65666,0.28767,-0.66675,0.20367,
120.61719,185.15015,-102.17285,96.83228,-0.76743,-0.60478,0.76171,,-0.66628,0.27630,-0.66135,0.20577,
120.62500,209.47266,-107.69653,87.15820,-0.87682,-0.65407,0.70742,,-0.67629,0.26427,-0.65500,0.20923,
120.63281,220.42847,-111.81641,83.46558,-0.89300,-0.70139,0.67213,,-0.68640,0.25189,-0.64804,0.21321,
120.64063,240.75317,-117.34009,78.64380,-0.90944,-0.75363,0.62952,,-0.69679,0.23877,-0.64023,0.21814,
120.64844,257.62939,-116.27197,77.60620,-0.90208,-0.81346,0.58473,,-0.70711,0.22480,-0.63196,0.22379,
120.65625,264.89258,-113.31177,78.27759,-0.91287,-0.84043,0.56136,,-0.71714,0.21033,-0.62348,0.22968,
120.66406,276.03149,-104.15649,80.84106,-0.96708,-0.87771,0.50975,,-0.72665,0.19498,-0.61505,0.23594,
120.67188,281.46362,-95.21484,83.55713,-1.06641,-0.93288,0.49490,,-0.73559,0.17902,-0.60675,0.24231,
120.67969,282.65381,-91.76636,84.77783,-1.10369,-0.97776,0.49758,,-0.74408,0.16283,-0.59836,0.24859,
120.68750,285.00366,-84.32007,87.34131,-1.11792,-1.07241,0.50537,,-0.75200,0.14623,-0.59007,0.25482,
120.69531,285.73608,-71.80786,90.78979,-1.07598,-1.14745,0.51073,,-0.75914,0.12918,-0.58219,0.26091,
120.70313,285.52246,-62.13379,93.26172,-1.05120,-1.16486,0.50635,,-0.76560,0.11184,-0.57458,0.26684,
120.71094,282.34863,-37.71973,100.37231,-1.02324,-1.20507,0.49953,,-0.77088,0.09390,-0.56811,0.27234,
120.71875,275.05493,-9.82666,110.16846,-1.04017,-1.23671,0.51438,,-0.77489,0.07542,-0.56308,0.27712,
120.72656,269.95850,4.21143,116.48560,-1.07156,-1.25461,0.53458,,-0.77814,0.05668,-0.55869,0.28133,
120.73438,258.51440,27.67944,131.22559,-1.14171,-1.27840,0.57402,,-0.78043,0.03752,-0.55561,0.28430,
120.74219,245.11719,43.42651,148.59009,-1.20131,-1.28551,0.63074,,-0.78211,0.01810,-0.55345,0.28576,
120.75000,237.79297,48.24829,157.92847,-1.22142,-1.29286,0.65752,,-0.78349,-0.00138,-0.55150,0.28636,
120.75781,222.41211,52.73438,177.12402,-1.22608,-1.31273,0.71473,,-0.78477,-0.02083,-0.54986,0.28524,
120.76563,206.93970,52.73438,194.39697,-1.18291,-1.32303,0.77875,,-0.78610,-0.04009,-0.54828,0.28252,
120.77344,198.76099,51.78833,201.62964,-1.12920,-1.34534,0.82744,,-0.78734,-0.05913,-0.54658,0.27900,
120.78125,182.64771,53.71094,213.47046,-0.99430,-1.44809,0.91386,,-0.78851,-0.07775,-0.54502,0.27415,
120.78906,169.86084,62.62207,221.92383,-0.83757,-1.57953,1.00490,,-0.78928,-0.09611,-0.54393,0.26823,
120.79688,164.91699,69.97681,225.37231,-0.77699,-1.66437,1.05943,,-0.78957,-0.11441,-0.54309,0.26180,
120.80469,161.04126,87.73804,229.79736,-0.71273,-1.85344,1.13733,,-0.78902,-0.13292,-0.54302,0.25477,
120.81250,163.17749,101.53198,229.70581,-0.72794,-1.98561,1.20208,,-0.78763,-0.15169,-0.54344,0.24760,
120.82031,165.31372,105.22461,228.14941,-0.72917,-2.04789,1.21109,,-0.78572,-0.17049,-0.54382,0.24048,
120.82813,170.50171,104.98047,223.38867,-0.35807,-1.98634,1.29069,,-0.78338,-0.18931,-0.54392,0.23371,
120.83594,154.26636,111.72485,228.91235,0.81431,-2.00425,0.89779,,-0.78081,-0.20750,-0.54430,0.22587,
120.84375,152.74048,155.70068,231.23169,0.74760,-2.07830,1.03922,,-0.77633,-0.22629,-0.54677,0.21714,
120.85156,144.71436,197.47925,229.24805,0.68138,-2.18448,0.92457,,-0.76998,-0.24509,-0.55139,0.20745,
120.85938,134.76563,196.83838,214.59961,0.33874,-2.14279,0.87588,,-0.76324,-0.26267,-0.55610,0.19808,
120.86719,125.24414,175.53711,200.80566,0.11947,-2.41940,0.82062,,-0.75694,-0.27884,-0.55985,0.18936,
120.87500,123.93188,87.52441,149.38354,-0.09318,-2.82916,0.55284,,-0.75313,-0.29173,-0.55992,0.18487,
120.88281,130.98145,-10.62012,75.10376,0.57885,-2.93878,0.04139,,-0.75188,-0.30084,-0.55626,0.18641,
120.89063,133.02612,-34.94263,37.04834,1.10079,-2.96404,-0.21495,,-0.75094,-0.30828,-0.55207,0.19046,
120.89844,124.45068,-11.35254,-25.84839,1.90870,-2.88606,-0.66555,,-0.74838,-0.31323,-0.55050,0.19686,
120.90625,93.01758,75.56152,-63.01880,1.95383,-2.74432,-0.96668,,-0.74266,-0.31634,-0.55456,0.20210,
120.91406,70.77026,118.13354,-72.23511,1.56017,-2.65113,-0.99540,,-0.73556,-0.31856,-0.56127,0.20601,
120.92188,22.67456,152.67944,-84.04541,-0.92930,-1.54176,-0.84788,,-0.72785,-0.31834,-0.57067,0.20791,
120.92969,-6.65283,124.96948,-91.91895,-1.89934,-2.23794,-0.29869,,-0.72165,-0.31602,-0.57916,0.20958,
120.93750,-90.63721,-283.32520,-95.24536,-1.39777,-0.76662,-0.03213,,-0.73313,-0.30344,-0.56870,0.21687,
120.94531,-170.44067,-396.60645,-101.62354,2.42229,-0.17711,1.47327,,-0.75020,-0.28494,-0.55323,0.22347,
120.95313,-164.64233,-224.54834,-55.11475,1.54325,-0.11238,2.67827,,-0.76092,-0.27097,-0.54518,0.22441,
120.96094,-102.50854,-74.21875,23.65112,-0.82629,1.53795,2.58284,,-0.76599,-0.26531,-0.54233,0.22079,
120.96875,-158.08105,-158.87451,-24.32251,2.19321,-0.64254,0.47251,,-0.77454,-0.25385,-0.53635,0.21906,
120.97656,-169.18945,-105.92651,-48.88916,2.16108,-1.02508,0.46253,,-0.78076,-0.24138,-0.53376,0.21739,
120.98438,-180.63354,-66.92505,-46.02051,1.48586,-1.36300,1.62542,,-0.78547,-0.22895,-0.53352,0.21442,
120.99219,-159.85107,-20.41626,-27.06909,0.13688,-1.30047,2.08891,,-0.78828,-0.21891,-0.53516,0.21045,
121.00000,-141.02173,-25.51270,-25.72632,-0.24574,-0.87452,1.86106,,-0.79100,-0.20981,-0.53608,0.20718,
121.00781,-141.44897,-37.29248,-22.00317,0.06207,-0.93582,1.34279,,-0.79416,-0.20069,-0.53617,0.20384,
121.01563,-129.18091,-17.02881,-4.36401,-0.30681,-1.37084,1.52853,,-0.79657,-0.19313,-0.53694,0.19969,
121.02344,-112.70142,-27.58789,-4.88281,-0.16505,-1.44245,1.49469,,-0.79904,-0.18625,-0.53695,0.19630,
121.03125,-66.31470,-20.72144,-11.13892,-0.39977,-1.02533,1.14390,,-0.80056,-0.18174,-0.53676,0.19487,
121.03906,-45.50171,-27.46582,-12.69531,-0.72181,-0.58541,0.84691,,-0.80202,-0.17827,-0.53593,0.19433,
121.04688,-43.91479,-35.03418,-11.32202,-0.81771,-0.58222,0.78094,,-0.80372,-0.17489,-0.53467,0.19383,
121.05469,-38.75732,-56.03027,-9.12476,-0.58519,-0.54764,0.97033,,-0.80613,-0.17160,-0.53218,0.19364,
121.06250,-26.33667,-67.26074,-10.83374,-0.06743,-0.56383,0.96011,,-0.80877,-0.16879,-0.52889,0.19411,
121.07031,-23.01025,-59.41772,-11.38306,-0.03383,-0.62856,1.06479,,-0.81107,-0.16624,-0.52597,0.19465,
121.07813,-7.93457,-46.26465,-9.88770,0.07532,-0.59399,1.03606,,-0.81274,-0.16473,-0.52354,0.19550,
121.08594,0.00000,-33.75244,-8.08716,0.02921,-0.41375,1.01512,,-0.81389,-0.16390,-0.52167,0.19639,
121.09375,-0.36621,-27.43530,-7.11060,-0.00660,-0.42552,1.02681,,-0.81484,-0.16319,-0.52014,0.19713,
121.10156,0.76294,-18.21899,-5.12695,-0.02205,-0.37844,0.98664,,-0.81546,-0.16273,-0.51909,0.19770,
121.10938,-1.77002,-11.01685,-3.44849,-0.02892,-0.40860,0.99784,,-0.81589,-0.16230,-0.51844,0.19800,
121.11719,-2.41089,-7.81250,-2.80762,-0.01543,-0.39340,1.00344,,-0.81621,-0.16189,-0.51799,0.19821,
121.12500,-4.39453,0.03052,-1.19019,-0.01764,-0.35294,0.97666,,-0.81630,-0.16154,-0.51797,0.19817,
121.13281,-8.27026,5.52368,-0.18311,-0.07160,-0.31640,0.95865,,-0.81625,-0.16108,-0.51830,0.19788,
121.14063,-10.40649,7.93457,0.06104,-0.12507,-0.32106,0.93698,,-0.81613,-0.16055,-0.51880,0.19747,
121.14844,-12.90894,9.39941,-0.45776,-0.27983,-0.35269,0.85641,,-0.81599,-0.15989,-0.51943,0.19698,
121.15625,-11.07788,4.85229,-2.83813,-0.44441,-0.35809,0.81356,,-0.81594,-0.15918,-0.51981,0.19673,
121.16406,-10.07080,0.21362,-4.30298,-0.46427,-0.38898,0.80528,,-0.81602,-0.15841,-0.51995,0.19665,
121.17188,-5.61523,-9.18579,-8.30078,-0.35685,-0.42356,0.79822,,-0.81633,-0.15762,-0.51955,0.19705,
121.17969,1.43433,-12.96997,-12.66479,-0.26095,-0.44931,0.84472,,-0.81664,-0.15701,-0.51889,0.19799,
121.18750,5.58472,-14.09912,-14.49585,-0.23250,-0.43803,0.84715,,-0.81692,-0.15654,-0.51813,0.19919,
121.19531,11.50513,-15.68604,-17.66968,-0.23789,-0.41473,0.91166,,-0.81715,-0.15628,-0.51723,0.20080,
121.20313,13.27515,-16.20483,-18.06641,-0.10790,-0.45814,0.90485,,-0.81737,-0.15609,-0.51627,0.20249,
121.21094,15.74707,-15.16724,-17.48657,-0.07871,-0.37476,0.93017,,-0.81754,-0.15607,-0.51532,0.20423,
121.21875,12.17651,-11.19995,-15.50293,-0.08264,-0.35784,0.96108,,-0.81764,-0.15599,-0.51461,0.20569,
121.22656,9.39941,-9.12476,-13.76343,-0.07822,-0.31493,0.95329,,-0.81772,-0.15584,-0.51404,0.20693,
121.23438,6.43921,-7.26318,-12.87842,-0.08215,-0.34092,0.96230,,-0.81777,-0.15559,-0.51360,0.20799,
121.24219,2.92969,-4.33350,-11.13892,-0.08460,-0.36667,0.93990,,-0.81779,-0.15524,-0.51335,0.20881,
121.25000,0.45776,-1.25122,-9.67407,-0.17657,-0.37819,0.92457,,-0.81774,-0.15485,-0.51330,0.20942,
121.25781,-0.42725,-1.34277,-9.49097,-0.18688,-0.36961,0.90631,,-0.81770,-0.15441,-0.51325,0.21000,
121.26563,-1.58691,-2.53296,-10.10132,-0.18197,-0.29874,0.90582,,-0.81770,-0.15387,-0.51317,0.21058,
121.27344,-6.19507,0.33569,-9.73511,-0.25702,-0.43974,0.90241,,-0.81766,-0.15314,-0.51331,0.21094,
121.28125,-0.94604,-3.41797,-10.55908,-0.21508,-0.39536,0.88708,,-0.81768,-0.15260,-0.51317,0.21158,
121.28906,-2.31934,-3.38745,-12.11548,-0.18442,-0.36888,0.90095,,-0.81769,-0.15193,-0.51307,0.21225,
121.29688,-2.34985,-4.02832,-13.70239,-0.21606,-0.37354,0.89365,,-0.81770,-0.15120,-0.51296,0.21302,
121.30469,-2.92969,-4.48608,-14.40430,-0.19963,-0.36250,0.91215,,-0.81772,-0.15041,-0.51283,0.21381,
121.31250,-4.91333,-4.63867,-15.77759,-0.14812,-0.37427,0.91191,,-0.81775,-0.14945,-0.51273,0.21461,
121.32031,-7.35474,-3.66211,-16.51001,-0.16676,-0.35833,0.93114,,-0.81775,-0.14835,-0.51273,0.21535,
121.32813,-9.42993,-4.30298,-16.93726,-0.14101,-0.34239,0.94477,,-0.81780,-0.14711,-0.51272,0.21606,
121.33594,-15.19775,-2.38037,-17.12036,-0.11845,-0.43337,0.92676,,-0.81783,-0.14558,-0.51291,0.21655,
121.34375,-17.97485,-0.27466,-16.87622,-0.12041,-0.39095,0.93357,,-0.81781,-0.14391,-0.51325,0.21691,
121.35156,-19.34814,1.06812,-16.84570,-0.14543,-0.34190,0.95159,,-0.81776,-0.14220,-0.51368,0.21721,
121.35938,-24.53613,1.73950,-17.51709,-0.15327,-0.36961,0.92505,,-0.81772,-0.14018,-0.51423,0.21735,
121.36719,-28.01514,3.32642,-18.28003,-0.14543,-0.38163,0.93893,,-0.81765,-0.13797,-0.51493,0.21740,
121.37500,-30.24292,4.66919,-19.92798,-0.19006,-0.35980,0.93723,,-0.81751,-0.13560,-0.51575,0.21745,
121.38281,-36.89575,3.38745,-20.20264,-0.12016,-0.39781,0.95938,,-0.81748,-0.13282,-0.51659,0.21730,
121.39063,-39.70337,5.82886,-20.14160,-0.18663,-0.38285,0.96571,,-0.81738,-0.12993,-0.51761,0.21701,
121.39844,-49.01123,0.76294,-19.22607,-0.08215,-0.34092,0.96717,,-0.81754,-0.12647,-0.51846,0.21640,
121.40625,-60.36377,3.75366,-19.65332,-0.10863,-0.31223,0.99735,,-0.81768,-0.12241,-0.51964,0.21537,
121.41406,-66.46729,6.31714,-20.84351,-0.18246,-0.30929,1.07379,,-0.81775,-0.11801,-0.52105,0.21416,
121.42188,-82.03125,6.25610,-22.76611,-0.14101,-0.30316,1.05140,,-0.81789,-0.11268,-0.52268,0.21251,
121.42969,-99.45679,6.62231,-24.41406,-0.17339,-0.24676,1.09984,,-0.81810,-0.10631,-0.52457,0.21032,
121.43750,-109.92432,5.46265,-24.96338,-0.10397,-0.23351,1.09521,,-0.81838,-0.09933,-0.52652,0.20778,
121.44531,-131.98853,10.95581,-25.05493,-0.16554,-0.26024,1.11323,,-0.81855,-0.09118,-0.52904,0.20440,
121.45313,-156.15845,11.68823,-25.75684,-0.19105,-0.24038,1.12370,,-0.81875,-0.08167,-0.53190,0.20017,
121.46094,-169.03687,12.96997,-26.79443,-0.24402,-0.19747,1.11031,,-0.81885,-0.07141,-0.53494,0.19549,
121.46875,-203.00293,10.83374,-29.69360,-0.20969,-0.16044,1.14341,,-0.81903,-0.05911,-0.53824,0.18972,
121.47656,-243.65234,6.46973,-34.72900,-0.27787,-0.02998,1.20939,,-0.81927,-0.04431,-0.54171,0.18271,
