Gait Up - Physilog data export
Created on: 2020-07-20 10:39:04
Total data points: 10810

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
68.46875,3.05176,-10.74219,-5.43213,0.09911,0.91362,0.31866,,0.21267,-0.47854,0.23769,0.81809,
68.47656,3.14331,-10.80322,-6.22559,0.09911,0.91362,0.31209,,0.21326,-0.47796,0.23754,0.81832,
68.48438,2.89917,-10.80322,-6.65283,0.09960,0.91338,0.31014,,0.21388,-0.47739,0.23737,0.81854,
68.49219,2.44141,-10.62012,-7.20215,0.09690,0.90921,0.31671,,0.21450,-0.47684,0.23715,0.81876,
68.50000,2.31934,-10.77271,-7.38525,0.09935,0.90087,0.32036,,0.21514,-0.47629,0.23692,0.81898,
68.50781,3.02124,-10.95581,-7.26318,0.09886,0.89817,0.31525,,0.21579,-0.47572,0.23673,0.81920,
68.51563,3.11279,-10.89478,-6.95801,0.09715,0.90112,0.31379,,0.21643,-0.47515,0.23655,0.81941,
68.52344,3.29590,-11.04736,-6.40869,0.09469,0.90283,0.31452,,0.21704,-0.47455,0.23640,0.81964,
68.53125,2.41089,-11.35254,-5.73730,0.08954,0.90283,0.31720,,0.21760,-0.47394,0.23622,0.81990,
68.53906,1.92261,-11.47461,-5.46265,0.08954,0.90210,0.31647,,0.21812,-0.47332,0.23602,0.82017,
68.54688,1.19019,-11.77979,-5.12695,0.08218,0.89744,0.32061,,0.21861,-0.47270,0.23578,0.82047,
68.55469,0.79346,-12.17651,-5.00488,0.08930,0.89302,0.32109,,0.21908,-0.47205,0.23552,0.82079,
68.56250,0.70190,-12.17651,-4.85229,0.08979,0.89450,0.31939,,0.21955,-0.47140,0.23526,0.82112,
68.57031,0.51880,-11.93237,-4.94385,0.08881,0.88640,0.31793,,0.22000,-0.47077,0.23499,0.82143,
68.57813,1.15967,-11.87134,-4.91333,0.08783,0.88836,0.32231,,0.22048,-0.47014,0.23476,0.82174,
68.58594,1.37329,-11.93237,-4.94385,0.08660,0.89327,0.31988,,0.22096,-0.46949,0.23453,0.82204,
68.59375,1.58691,-11.56616,-4.97437,0.08390,0.89572,0.32328,,0.22145,-0.46887,0.23432,0.82232,
68.60156,0.91553,-11.81030,-5.12695,0.08979,0.89719,0.31793,,0.22193,-0.46824,0.23407,0.82262,
68.60938,0.57983,-11.71875,-5.21851,0.09200,0.90945,0.31452,,0.22240,-0.46762,0.23380,0.82292,
68.61719,0.39673,-11.59668,-5.34058,0.09249,0.91583,0.31160,,0.22287,-0.46702,0.23351,0.82322,
68.62500,0.03052,-11.59668,-5.15747,0.09837,0.92098,0.30770,,0.22332,-0.46641,0.23321,0.82353,
68.63281,-1.06812,-11.41357,-4.63867,0.10965,0.92711,0.30478,,0.22370,-0.46583,0.23287,0.82385,
68.64063,-1.95313,-11.07788,-4.30298,0.10769,0.92245,0.31184,,0.22403,-0.46527,0.23249,0.82419,
68.64844,-4.51660,-10.77271,-3.69263,0.11873,0.92270,0.30892,,0.22423,-0.46476,0.23200,0.82456,
68.65625,-6.65283,-10.00977,-2.89917,0.12658,0.90970,0.30016,,0.22432,-0.46431,0.23142,0.82495,
68.66406,-7.35474,-9.36890,-2.50244,0.12854,0.90136,0.29699,,0.22435,-0.46390,0.23082,0.82534,
68.67188,-6.77490,-8.11768,-1.31226,0.13075,0.88420,0.29748,,0.22431,-0.46353,0.23031,0.82570,
68.67969,-4.42505,-7.08008,-0.03052,0.11873,0.88395,0.29943,,0.22425,-0.46317,0.22999,0.82601,
68.68750,-3.44849,-6.92749,0.33569,0.11775,0.89033,0.30356,,0.22421,-0.46280,0.22974,0.82630,
68.69531,-2.68555,-7.11060,0.79346,0.10647,0.89989,0.30770,,0.22416,-0.46239,0.22954,0.82659,
68.70313,-3.38745,-7.78198,0.94604,0.09739,0.90847,0.31647,,0.22410,-0.46195,0.22930,0.82692,
68.71094,-3.93677,-8.20923,1.15967,0.09347,0.90308,0.31403,,0.22401,-0.46150,0.22903,0.82728,
68.71875,-3.60107,-8.30078,1.25122,0.09200,0.90014,0.31501,,0.22393,-0.46103,0.22877,0.82763,
68.72656,-1.86157,-8.57544,1.09863,0.09322,0.89523,0.30454,,0.22392,-0.46053,0.22861,0.82796,
68.73438,0.39673,-8.81958,0.70190,0.09837,0.89548,0.31209,,0.22400,-0.45998,0.22856,0.82825,
68.74219,1.28174,-9.00269,0.48828,0.10107,0.90136,0.31306,,0.22413,-0.45941,0.22854,0.82854,
68.75000,1.58691,-8.66699,-0.06104,0.10205,0.90504,0.32596,,0.22429,-0.45886,0.22854,0.82880,
68.75781,0.57983,-8.27026,-0.70190,0.10107,0.89817,0.32937,,0.22445,-0.45836,0.22846,0.82905,
68.76563,0.24414,-8.08716,-0.91553,0.10598,0.89057,0.33010,,0.22461,-0.45788,0.22836,0.82930,
68.77344,0.61035,-7.32422,-1.09863,0.09886,0.87905,0.32864,,0.22478,-0.45744,0.22828,0.82952,
68.78125,2.83813,-7.14111,-1.37329,0.09592,0.86777,0.33278,,0.22503,-0.45698,0.22833,0.82969,
68.78906,4.21143,-6.92749,-1.37329,0.08856,0.86213,0.33034,,0.22532,-0.45652,0.22845,0.82984,
68.79688,6.86646,-7.72095,-1.52588,0.09175,0.86213,0.33059,,0.22572,-0.45596,0.22871,0.82996,
68.80469,8.30078,-7.44629,-0.94604,0.08341,0.86973,0.32937,,0.22612,-0.45540,0.22907,0.83007,
68.81250,8.63647,-7.78198,-0.51880,0.06722,0.87905,0.33740,,0.22651,-0.45480,0.22946,0.83018,
68.82031,8.54492,-8.54492,-0.21362,0.06992,0.87635,0.32961,,0.22690,-0.45415,0.22984,0.83032,
68.82813,8.54492,-8.23975,0.09155,0.05692,0.89253,0.33253,,0.22726,-0.45352,0.23024,0.83046,
68.83594,8.17871,-8.51440,0.03052,0.05643,0.89548,0.32815,,0.22762,-0.45288,0.23061,0.83061,
68.84375,8.23975,-9.03320,-0.12207,0.06673,0.89842,0.33229,,0.22800,-0.45221,0.23097,0.83077,
68.85156,7.53784,-9.06372,-0.51880,0.07900,0.89793,0.32523,,0.22838,-0.45155,0.23128,0.83094,
68.85938,6.37817,-9.24683,-0.48828,0.07335,0.90651,0.33326,,0.22872,-0.45090,0.23152,0.83113,
68.86719,6.07300,-8.91113,-0.57983,0.07286,0.90994,0.33935,,0.22905,-0.45027,0.23174,0.83131,
68.87500,5.49316,-8.78906,0.24414,0.07630,0.89572,0.34422,,0.22932,-0.44965,0.23196,0.83152,
68.88281,6.34766,-7.96509,0.36621,0.08488,0.87831,0.34933,,0.22960,-0.44906,0.23224,0.83168,
68.89063,7.87354,-7.50732,-0.21362,0.08856,0.88125,0.35030,,0.22994,-0.44848,0.23260,0.83180,
68.89844,11.71875,-7.11060,-1.73950,0.06379,0.90921,0.36588,,0.23049,-0.44789,0.23314,0.83182,
68.90625,11.81030,-10.19287,-2.92969,0.07139,0.92270,0.33375,,0.23115,-0.44714,0.23360,0.83191,
68.91406,9.03320,-9.36890,-3.08228,0.07311,0.91975,0.32888,,0.23172,-0.44648,0.23391,0.83202,
68.92188,8.05664,-8.54492,-3.29590,0.06992,0.91142,0.34105,,0.23226,-0.44588,0.23416,0.83211,
68.92969,7.14111,-8.69751,-3.57056,0.07213,0.89474,0.35079,,0.23280,-0.44530,0.23436,0.83222,
68.93750,7.50732,-9.55200,-3.93677,0.07458,0.87831,0.33448,,0.23338,-0.44467,0.23455,0.83234,
68.94531,7.84302,-10.34546,-3.93677,0.07924,0.87954,0.32645,,0.23398,-0.44398,0.23475,0.83248,
68.95313,7.78198,-11.93237,-3.90625,0.08120,0.88763,0.31428,,0.23460,-0.44321,0.23492,0.83267,
68.96094,6.50024,-12.02393,-3.60107,0.07998,0.89548,0.31476,,0.23517,-0.44245,0.23502,0.83289,
68.96875,6.22559,-11.84082,-3.41797,0.07483,0.89940,0.32450,,0.23571,-0.44170,0.23512,0.83310,
68.97656,6.01196,-11.96289,-3.14331,0.07998,0.91068,0.32328,,0.23624,-0.44094,0.23521,0.83333,
68.98438,6.28662,-11.99341,-2.89917,0.08488,0.92147,0.31598,,0.23676,-0.44017,0.23533,0.83356,
68.99219,6.71387,-11.71875,-3.05176,0.09150,0.92883,0.31476,,0.23730,-0.43941,0.23547,0.83377,
69.00000,6.28662,-11.87134,-3.29590,0.10818,0.92392,0.31403,,0.23784,-0.43865,0.23557,0.83398,
69.00781,5.46265,-11.59668,-3.54004,0.12437,0.91877,0.30965,,0.23836,-0.43792,0.23563,0.83420,
69.01563,4.60815,-11.41357,-4.05884,0.13246,0.91828,0.30137,,0.23889,-0.43723,0.23562,0.83441,
69.02344,4.11987,-11.10840,-4.11987,0.12952,0.91607,0.30089,,0.23940,-0.43656,0.23559,0.83463,
69.03125,2.34985,-11.38306,-4.02832,0.12928,0.90798,0.29845,,0.23985,-0.43590,0.23546,0.83488,
69.03906,0.64087,-11.01685,-3.50952,0.12511,0.90161,0.30527,,0.24022,-0.43529,0.23525,0.83515,
69.04688,0.03052,-10.65063,-3.44849,0.11996,0.90234,0.31355,,0.24057,-0.43470,0.23501,0.83542,
69.05469,-0.36621,-11.47461,-3.44849,0.11554,0.90381,0.31939,,0.24091,-0.43407,0.23474,0.83573,
69.06250,0.33569,-12.32910,-3.57056,0.10965,0.90921,0.31403,,0.24129,-0.43339,0.23449,0.83604,
69.07031,0.64087,-12.84790,-3.54004,0.11186,0.91019,0.30868,,0.24169,-0.43267,0.23424,0.83637,
69.07813,0.33569,-12.78687,-3.47900,0.11431,0.91313,0.30989,,0.24208,-0.43195,0.23399,0.83670,
69.08594,-0.21362,-12.26807,-3.32642,0.12094,0.90725,0.31988,,0.24244,-0.43128,0.23371,0.83702,
69.09375,-0.24414,-11.68823,-3.35693,0.11775,0.90676,0.32304,,0.24278,-0.43063,0.23345,0.83733,
69.10156,0.06104,-11.44409,-3.54004,0.11824,0.89866,0.32328,,0.24314,-0.43000,0.23319,0.83762,
69.10938,0.54932,-11.53564,-3.54004,0.11628,0.89106,0.31744,,0.24352,-0.42935,0.23297,0.83790,
69.11719,1.00708,-11.59668,-3.35693,0.11603,0.89082,0.31501,,0.24390,-0.42869,0.23277,0.83819,
69.12500,1.34277,-11.35254,-3.23486,0.11971,0.88616,0.31330,,0.24428,-0.42804,0.23260,0.83846,
69.13281,1.92261,-10.89478,-2.80762,0.11947,0.88371,0.32158,,0.24464,-0.42739,0.23248,0.83871,
69.14063,2.34985,-10.25391,-2.19727,0.11873,0.88272,0.32377,,0.24498,-0.42676,0.23242,0.83895,
69.14844,2.44141,-10.10132,-1.77002,0.11873,0.88101,0.32036,,0.24528,-0.42614,0.23238,0.83919,
69.15625,2.71606,-9.76563,-1.06812,0.12167,0.88223,0.31671,,0.24555,-0.42552,0.23237,0.83943,
69.16406,2.71606,-9.12476,-0.18311,0.13050,0.87929,0.31988,,0.24576,-0.42492,0.23241,0.83966,
69.17188,2.68555,-8.69751,0.24414,0.13099,0.87708,0.32061,,0.24594,-0.42434,0.23246,0.83989,
69.17969,2.38037,-7.08008,1.22070,0.13320,0.86629,0.32207,,0.24603,-0.42384,0.23255,0.84009,
69.18750,2.44141,-5.76782,2.07520,0.14031,0.86041,0.31744,,0.24605,-0.42340,0.23269,0.84027,
69.19531,2.77710,-4.69971,2.50244,0.14497,0.85256,0.32158,,0.24604,-0.42301,0.23287,0.84042,
69.20313,4.24194,-2.10571,2.99072,0.12486,0.85575,0.32572,,0.24600,-0.42273,0.23320,0.84048,
69.21094,6.37817,-2.80762,3.20435,0.15626,0.86850,0.31695,,0.24602,-0.42238,0.23365,0.84052,
69.21875,7.65991,-1.55640,3.23486,0.15871,0.87708,0.31476,,0.24605,-0.42207,0.23419,0.84052,
69.22656,9.61304,0.09155,2.65503,0.13958,0.90602,0.32474,,0.24615,-0.42184,0.23486,0.84042,
69.23438,9.42993,0.06104,1.40381,0.13541,0.93226,0.32523,,0.24632,-0.42163,0.23548,0.84030,
69.24219,7.93457,-0.73242,0.24414,0.14792,0.93520,0.31476,,0.24652,-0.42141,0.23597,0.84022,
69.25000,7.35474,-0.27466,-0.21362,0.14007,0.93299,0.31841,,0.24672,-0.42124,0.23642,0.84012,
69.25781,6.31714,0.64087,-0.51880,0.09298,0.92196,0.32474,,0.24689,-0.42114,0.23681,0.84000,
69.26563,6.43921,-3.17383,-1.15967,0.11750,0.91779,0.30162,,0.24717,-0.42083,0.23713,0.83998,
69.27344,7.44629,-3.57056,-1.95313,0.12045,0.92907,0.29991,,0.24753,-0.42050,0.23748,0.83995,
69.28125,5.95093,-3.63159,-2.13623,0.09175,0.93545,0.32036,,0.24786,-0.42019,0.23774,0.83993,
69.28906,2.50244,-4.51660,-1.58691,0.08022,0.91755,0.30770,,0.24807,-0.41988,0.23780,0.84001,
69.29688,1.31226,-4.36401,-1.49536,0.07409,0.91485,0.30819,,0.24823,-0.41960,0.23780,0.84010,
69.30469,-0.42725,-4.73022,-1.55640,0.07335,0.90651,0.30965,,0.24836,-0.41933,0.23768,0.84023,
69.31250,-2.38037,-5.27954,-1.06812,0.04883,0.91436,0.32840,,0.24842,-0.41905,0.23747,0.84041,
69.32031,-3.47900,-5.95093,-0.85449,0.05888,0.91387,0.33716,,0.24844,-0.41875,0.23718,0.84064,
69.32813,-4.11987,-6.83594,-0.57983,0.09052,0.88689,0.30916,,0.24844,-0.41840,0.23685,0.84090,
69.33594,-1.77002,-5.21851,-1.03760,0.07213,0.88665,0.32328,,0.24851,-0.41812,0.23666,0.84108,
69.34375,0.36621,-8.11768,-1.15967,0.09249,0.90161,0.32207,,0.24869,-0.41763,0.23655,0.84130,
69.35156,0.51880,-8.08716,-1.06812,0.08709,0.90945,0.32523,,0.24888,-0.41714,0.23645,0.84151,
69.35938,-0.54932,-9.46045,-1.22070,0.09249,0.90994,0.32450,,0.24906,-0.41659,0.23626,0.84179,
69.36719,-2.31934,-9.70459,-1.73950,0.09150,0.91043,0.32207,,0.24922,-0.41607,0.23595,0.84208,
69.37500,-2.92969,-10.13184,-1.98364,0.08881,0.91338,0.32450,,0.24939,-0.41553,0.23560,0.84240,
69.38281,-3.26538,-10.95581,-2.83813,0.09469,0.90994,0.32085,,0.24961,-0.41497,0.23518,0.84273,
69.39063,-2.53296,-11.19995,-3.63159,0.09347,0.90945,0.31914,,0.24991,-0.41439,0.23478,0.84303,
69.39844,-1.92261,-11.62720,-3.96729,0.09298,0.90676,0.31525,,0.25024,-0.41378,0.23439,0.84334,
69.40625,-1.19019,-11.99341,-4.45557,0.09298,0.90921,0.31574,,0.25063,-0.41315,0.23403,0.84363,
69.41406,-1.92261,-12.32910,-4.73022,0.09862,0.90749,0.31428,,0.25102,-0.41252,0.23362,0.84394,
69.42188,-2.44141,-12.23755,-4.88281,0.10303,0.90259,0.30722,,0.25140,-0.41190,0.23317,0.84426,
69.42969,-3.14331,-11.90186,-5.06592,0.10941,0.89989,0.30235,,0.25177,-0.41131,0.23268,0.84457,
69.43750,-3.23486,-11.23047,-5.03540,0.10107,0.89842,0.31403,,0.25213,-0.41077,0.23220,0.84486,
69.44531,-2.71606,-11.77979,-4.79126,0.13590,0.89253,0.30040,,0.25249,-0.41018,0.23174,0.84516,
69.45313,-1.95313,-10.28442,-4.57764,0.13148,0.89008,0.30770,,0.25284,-0.40965,0.23136,0.84542,
69.46094,-0.42725,-10.19287,-4.36401,0.13958,0.89474,0.30673,,0.25321,-0.40911,0.23108,0.84565,
69.46875,-0.06104,-8.94165,-3.90625,0.14228,0.88984,0.30405,,0.25355,-0.40862,0.23085,0.84584,
69.47656,-0.09155,-8.42285,-3.57056,0.13443,0.89131,0.30259,,0.25386,-0.40816,0.23063,0.84603,
69.48438,-0.39673,-8.75854,-2.96021,0.15699,0.89351,0.29651,,0.25414,-0.40767,0.23041,0.84624,
69.49219,-0.91553,-6.62231,-1.98364,0.14546,0.90283,0.30551,,0.25431,-0.40730,0.23023,0.84642,
69.50000,-1.06812,-6.34766,-1.73950,0.14816,0.90553,0.30916,,0.25445,-0.40694,0.23005,0.84660,
69.50781,-0.91553,-5.82886,-1.28174,0.14963,0.90504,0.30235,,0.25457,-0.40661,0.22990,0.84677,
69.51563,-1.00708,-4.69971,-1.19019,0.14080,0.90357,0.29407,,0.25466,-0.40634,0.22976,0.84691,
69.52344,-1.12915,-4.45557,-1.12915,0.13786,0.90259,0.29334,,0.25474,-0.40608,0.22963,0.84704,
69.53125,-0.70190,-3.69263,-1.00708,0.13099,0.90406,0.29091,,0.25481,-0.40586,0.22953,0.84715,
69.53906,0.00000,-3.32642,-0.76294,0.12609,0.90161,0.28896,,0.25488,-0.40565,0.22949,0.84724,
69.54688,1.06812,-3.26538,-0.57983,0.11971,0.90357,0.28628,,0.25497,-0.40541,0.22952,0.84732,
69.55469,1.28174,-3.41797,-0.51880,0.11579,0.90798,0.29139,,0.25507,-0.40517,0.22956,0.84740,
69.56250,1.00708,-3.93677,-0.39673,0.10916,0.90676,0.29261,,0.25516,-0.40490,0.22957,0.84750,
69.57031,0.97656,-4.63867,-0.24414,0.11162,0.90627,0.29943,,0.25525,-0.40458,0.22958,0.84762,
69.57813,1.03760,-4.73022,-0.12207,0.11014,0.90112,0.29578,,0.25533,-0.40426,0.22959,0.84774,
69.58594,1.73950,-4.76074,-0.18311,0.10132,0.90063,0.30162,,0.25544,-0.40392,0.22965,0.84786,
69.59375,2.28882,-5.27954,-0.39673,0.09935,0.89915,0.30137,,0.25559,-0.40355,0.22971,0.84797,
69.60156,2.50244,-5.31006,-0.54932,0.09543,0.89817,0.30503,,0.25575,-0.40317,0.22979,0.84808,
69.60938,2.34985,-5.98145,-0.82397,0.09592,0.89695,0.30356,,0.25593,-0.40276,0.22983,0.84821,
69.61719,2.22778,-6.25610,-1.15967,0.09028,0.89523,0.30235,,0.25613,-0.40235,0.22986,0.84834,
69.62500,2.25830,-6.50024,-1.15967,0.08930,0.89646,0.30503,,0.25634,-0.40192,0.22988,0.84847,
69.63281,2.16675,-6.77490,-1.46484,0.09224,0.89964,0.30770,,0.25657,-0.40148,0.22989,0.84861,
69.64063,2.25830,-7.04956,-1.80054,0.08954,0.89866,0.30941,,0.25682,-0.40102,0.22988,0.84875,
69.64844,2.68555,-7.26318,-1.95313,0.09543,0.90063,0.30941,,0.25710,-0.40055,0.22990,0.84889,
69.65625,3.05176,-7.32422,-2.16675,0.09518,0.89964,0.30843,,0.25740,-0.40008,0.22992,0.84901,
69.66406,3.75366,-7.62939,-2.10571,0.10671,0.90332,0.30454,,0.25772,-0.39957,0.22999,0.84914,
69.67188,3.87573,-7.47681,-2.22778,0.10450,0.90872,0.30527,,0.25804,-0.39907,0.23006,0.84925,
69.67969,3.75366,-7.69043,-2.07520,0.10205,0.91019,0.30235,,0.25836,-0.39855,0.23012,0.84938,
69.68750,3.35693,-7.93457,-1.86157,0.10082,0.90528,0.30113,,0.25866,-0.39803,0.23017,0.84952,
69.69531,3.08228,-8.20923,-1.64795,0.09862,0.90994,0.30283,,0.25895,-0.39749,0.23019,0.84968,
69.70313,2.96021,-8.51440,-1.70898,0.09690,0.90774,0.30381,,0.25924,-0.39694,0.23021,0.84985,
69.71094,3.11279,-8.97217,-1.95313,0.09518,0.90823,0.29894,,0.25955,-0.39636,0.23021,0.85002,
69.71875,3.26538,-9.52148,-2.16675,0.09249,0.91362,0.29797,,0.25989,-0.39575,0.23021,0.85020,
69.72656,3.20435,-9.55200,-2.34985,0.09690,0.91411,0.30235,,0.26024,-0.39514,0.23021,0.85038,
69.73438,2.59399,-9.88770,-2.77710,0.10009,0.91828,0.30162,,0.26060,-0.39453,0.23015,0.85057,
69.74219,1.98364,-9.91821,-3.17383,0.10107,0.92122,0.30868,,0.26097,-0.39394,0.23004,0.85076,
69.75000,1.61743,-10.19287,-3.44849,0.10720,0.92147,0.30697,,0.26135,-0.39334,0.22990,0.85096,
69.75781,1.52588,-10.28442,-3.63159,0.11137,0.91951,0.30941,,0.26174,-0.39273,0.22974,0.85116,
69.76563,1.09863,-10.37598,-3.87573,0.11211,0.91485,0.30600,,0.26213,-0.39214,0.22956,0.85136,
69.77344,1.15967,-10.55908,-4.05884,0.12020,0.90994,0.30454,,0.26254,-0.39153,0.22937,0.85157,
69.78125,1.52588,-10.52856,-3.99780,0.11554,0.90479,0.30673,,0.26296,-0.39092,0.22920,0.85176,
69.78906,2.13623,-10.49805,-3.99780,0.11726,0.90234,0.30600,,0.26339,-0.39030,0.22906,0.85195,
69.79688,2.41089,-10.68115,-4.05884,0.12069,0.89842,0.30551,,0.26383,-0.38967,0.22894,0.85214,
69.80469,2.28882,-10.49805,-4.11987,0.12192,0.89719,0.30308,,0.26427,-0.38905,0.22881,0.85232,
69.81250,2.07520,-9.73511,-4.11987,0.11554,0.89597,0.30916,,0.26469,-0.38847,0.22869,0.85248,
69.82031,2.04468,-9.46045,-3.96729,0.11726,0.89131,0.30965,,0.26510,-0.38791,0.22857,0.85264,
69.82813,1.98364,-9.06372,-3.84521,0.11579,0.88984,0.30989,,0.26550,-0.38737,0.22846,0.85280,
69.83594,2.28882,-8.78906,-3.63159,0.11137,0.89523,0.30989,,0.26588,-0.38684,0.22837,0.85294,
69.84375,2.53296,-9.00269,-3.38745,0.11235,0.89940,0.30819,,0.26626,-0.38629,0.22830,0.85309,
69.85156,2.22778,-8.88062,-2.99072,0.11799,0.89989,0.30673,,0.26661,-0.38575,0.22823,0.85325,
69.85938,1.86157,-8.97217,-2.65503,0.11824,0.89964,0.30892,,0.26693,-0.38520,0.22814,0.85342,
69.86719,1.37329,-8.78906,-2.34985,0.13026,0.90038,0.31209,,0.26722,-0.38466,0.22804,0.85360,
69.87500,1.09863,-8.08716,-2.13623,0.12560,0.89327,0.30770,,0.26748,-0.38417,0.22794,0.85376,
69.88281,1.40381,-7.96509,-2.10571,0.12829,0.89450,0.30965,,0.26774,-0.38368,0.22786,0.85393,
69.89063,1.92261,-7.78198,-2.01416,0.12462,0.89278,0.31038,,0.26800,-0.38319,0.22781,0.85408,
69.89844,1.89209,-7.90405,-2.10571,0.12413,0.89915,0.31038,,0.26827,-0.38269,0.22776,0.85423,
69.90625,1.70898,-7.84302,-2.01416,0.12486,0.89964,0.31355,,0.26854,-0.38220,0.22770,0.85438,
69.91406,1.31226,-7.78198,-2.04468,0.12314,0.89964,0.31403,,0.26879,-0.38172,0.22762,0.85454,
69.92188,1.43433,-7.47681,-2.07520,0.11922,0.89474,0.31282,,0.26904,-0.38125,0.22755,0.85469,
69.92969,1.55640,-7.47681,-2.04468,0.11750,0.89548,0.31379,,0.26929,-0.38078,0.22749,0.85483,
69.93750,2.13623,-7.47681,-2.22778,0.11677,0.89621,0.31428,,0.26957,-0.38031,0.22745,0.85496,
69.94531,2.34985,-7.44629,-2.22778,0.11628,0.90528,0.31160,,0.26985,-0.37983,0.22743,0.85509,
69.95313,1.06812,-7.35474,-2.34985,0.11235,0.91068,0.30673,,0.27011,-0.37938,0.22734,0.85523,
69.96094,0.21362,-7.32422,-2.38037,0.11407,0.90725,0.30916,,0.27035,-0.37895,0.22719,0.85539,
69.96875,-0.94604,-7.41577,-2.41089,0.11211,0.89964,0.31476,,0.27055,-0.37854,0.22698,0.85556,
69.97656,-0.67139,-7.62939,-2.44141,0.11211,0.90161,0.31330,,0.27078,-0.37811,0.22677,0.85574,
69.98438,-0.18311,-7.78198,-2.34985,0.11137,0.89989,0.31330,,0.27101,-0.37766,0.22659,0.85591,
69.99219,1.06812,-8.20923,-2.34985,0.11382,0.90283,0.30381,,0.27127,-0.37716,0.22648,0.85607,
70.00000,1.67847,-8.36182,-2.41089,0.11162,0.90578,0.30527,,0.27156,-0.37665,0.22640,0.85623,
70.00781,1.70898,-8.60596,-2.34985,0.11481,0.90749,0.31038,,0.27186,-0.37611,0.22632,0.85639,
70.01563,1.19019,-8.69751,-2.41089,0.11603,0.90332,0.30989,,0.27214,-0.37559,0.22621,0.85657,
70.02344,0.79346,-8.72803,-2.53296,0.11652,0.89964,0.30941,,0.27242,-0.37507,0.22606,0.85674,
70.03125,0.79346,-8.72803,-2.50244,0.12192,0.89891,0.30989,,0.27270,-0.37455,0.22592,0.85692,
70.03906,1.22070,-8.75854,-2.83813,0.11775,0.89940,0.30965,,0.27301,-0.37402,0.22579,0.85708,
70.04688,1.43433,-8.72803,-2.74658,0.12045,0.89842,0.30770,,0.27332,-0.37349,0.22568,0.85725,
70.05469,1.43433,-8.51440,-2.77710,0.11775,0.89597,0.30795,,0.27363,-0.37297,0.22558,0.85740,
70.06250,1.40381,-8.57544,-2.86865,0.11848,0.89891,0.30916,,0.27394,-0.37246,0.22546,0.85756,
70.07031,1.19019,-8.45337,-2.92969,0.11603,0.89793,0.31184,,0.27425,-0.37195,0.22534,0.85771,
70.07813,1.09863,-8.57544,-2.86865,0.11309,0.89940,0.31257,,0.27455,-0.37144,0.22521,0.85787,
70.08594,1.15967,-8.66699,-2.86865,0.11333,0.89793,0.31038,,0.27486,-0.37092,0.22508,0.85803,
70.09375,1.12915,-8.75854,-2.92969,0.11113,0.90038,0.30941,,0.27517,-0.37039,0.22494,0.85819,
70.10156,1.12915,-8.88062,-2.89917,0.11162,0.90112,0.31160,,0.27549,-0.36986,0.22481,0.85835,
70.10938,1.00708,-8.97217,-2.80762,0.11284,0.90185,0.30989,,0.27579,-0.36933,0.22467,0.85852,
70.11719,0.91553,-9.15527,-2.89917,0.11628,0.90308,0.30795,,0.27610,-0.36878,0.22451,0.85870,
70.12500,0.97656,-9.12476,-2.86865,0.11603,0.90578,0.31111,,0.27641,-0.36824,0.22436,0.85887,
70.13281,1.03760,-9.42993,-2.86865,0.12167,0.90332,0.31087,,0.27673,-0.36767,0.22421,0.85905,
70.14063,1.19019,-9.49097,-2.96021,0.12143,0.90136,0.31330,,0.27706,-0.36711,0.22407,0.85922,
70.14844,1.03760,-9.52148,-2.86865,0.12192,0.90308,0.31160,,0.27737,-0.36654,0.22391,0.85941,
70.15625,0.76294,-9.82666,-3.14331,0.11897,0.89572,0.31160,,0.27770,-0.36596,0.22373,0.85959,
70.16406,0.64087,-9.76563,-3.23486,0.11996,0.89499,0.30965,,0.27804,-0.36539,0.22354,0.85978,
70.17188,0.64087,-9.91821,-3.35693,0.12118,0.89278,0.31062,,0.27838,-0.36481,0.22335,0.85996,
70.17969,0.73242,-9.88770,-3.57056,0.11824,0.89499,0.30795,,0.27874,-0.36424,0.22315,0.86014,
70.18750,0.61035,-9.88770,-3.69263,0.11799,0.89744,0.31135,,0.27910,-0.36367,0.22294,0.86032,
70.19531,0.39673,-9.94873,-3.78418,0.11481,0.89989,0.31062,,0.27946,-0.36310,0.22272,0.86050,
70.20313,0.36621,-10.31494,-3.96729,0.11284,0.89842,0.30989,,0.27984,-0.36251,0.22249,0.86068,
70.21094,0.48828,-10.25391,-3.90625,0.11309,0.90357,0.30624,,0.28021,-0.36192,0.22226,0.86087,
70.21875,1.19019,-10.25391,-3.87573,0.11137,0.90455,0.30941,,0.28060,-0.36132,0.22208,0.86104,
70.22656,1.12915,-10.28442,-3.72314,0.11333,0.90504,0.30965,,0.28098,-0.36072,0.22189,0.86122,
70.23438,1.06812,-10.37598,-3.66211,0.11333,0.90578,0.30941,,0.28136,-0.36011,0.22171,0.86140,
70.24219,1.06812,-9.97925,-3.60107,0.11309,0.90479,0.30551,,0.28173,-0.35952,0.22153,0.86157,
70.25000,1.22070,-9.67407,-3.44849,0.11947,0.89915,0.30405,,0.28208,-0.35895,0.22137,0.86173,
